Date,Index,TA.OVH.RECYCLE.NC4.VOLPCT,RX.TB.RECYCLE.CHARGE.BPD,RX.TB.RECYCLE.CHARGE.PCT,RX.NORTH.TC.CHARGE.BPD,RX.NORTH.TC.CHARGE.CV.PCT,RX.NORTH.FLUSH.PSIG,RX.NORTH.OUT.F,RX.SOUTH.TA.RECYCLE.CHARGE.BPD,RX.SOUTH.TA.RECYCLE.CHARGE.PCT,RX.SOUTH.TC.CHARGE.BPD,RX.SOUTH.TC.CHARGE.CV.PCT,RX.SOUTH.FLUSH.PSIG,RX.SOUTH.OUT.F,RX.SOUTH.WATERRETURN.F,RX.SOUTH.WATERRETURN.PH,RX.OUT.DELTA.F,TA.Charge.BPD,TA.OH.PSIG,TA.Tray4.F,TA.OH.F,TA.RECV.PCT,TA.RECV.PSIG,TA.RECYCLE.TO.CONTACT.BPD,TA.RECYCLE.TO.CONTACT.F,TA.TRAY39.F,TA.TRAY45.F,TA.DP.PSIG,TA.BTM.PSIG,TA.BTM.LEVEL.PCT,TA.BTM.REBOIL.OUT.F,TA.TOP.REBOIL.OUT.F,TB.CHARGE.BPD,TB.CHARGE.PREHEAT.COND.LBHR,TB.CHARGE.F,TB.OVHD.F,TB.OVHD.PSIG,TB.OVHD.REVEIVER.PSIG,TB.OVHD.REVEIVER.F,TB.OVHD.REVEIVER.LVL.PCT,TB.BTM.PSIG,TB.BTM.LVL.PCT,TB.DP.PSIG,TB.BTM.F,TB.REBOIL.OUT.F,TC.TRAY7.F,TC.TRAY40.F,TC.CHARGE.F,TC.OVHD.PSIG,TC.OVHD.RECVR.F,TC.TRAY24.F,TC.DP.PSIG,TC.BTM.PSIG,TC.REBOIL.OUT.F,TC.REBOIL.COND.LBHR,Predictions
01-Aug-22 05:00:00,182,10.60000038,2228.744629,18.0,2687.533447,18.55697823,137.7141266,98.51380157,6287.307617,51.74407196,2678.206055,17.79676437,134.4093323,101.4320908,82.24639893,6.55818367,-2.922997713,10695.2627,95.07247925,132.8582764,130.6540985,60.75978851,95.41962433,6287.307617,102.2322617,162.9386444,184.0924225,0.318145752,94.74014282,89.57092285,319.083252,198.22612,12070.04395,3696.283447,153.0708771,181.6597595,183.1210327,183.4494019,83.65926361,32.02748489,187.0715332,80.11532593,3.961791992,218.9011688,221.7867584,189.228302,200.9875031,191.1918182,227.3720856,168.5896759,167.6794281,3.653271437,230.9921265,202.7848358,8595.143555,10.53111004600862
01-Aug-22 04:30:00,183,10.60000038,2223.525879,18.0,2706.525879,18.64938164,139.2532349,98.4626236,6386.560059,51.67143631,2671.935547,17.64920998,135.6112213,101.3376923,82.46297455,6.553348064,-2.900708914,10665.72559,97.11502075,134.1849823,132.1616669,36.50398254,97.57222748,6386.560059,99.74965668,163.4096222,182.5821991,0.241699219,96.87698364,89.31539154,317.2640076,196.7836456,12087.49609,3672.776855,152.9768829,181.0455322,183.0648956,183.3966217,84.90366364,30.38706398,187.0892487,79.97325134,4.023750305,218.9622192,221.8083649,189.1209564,200.9366302,191.083786,227.3778076,168.2214508,167.8291931,3.609516382,231.0338287,202.7307281,8663.094727,11.436718757090603
01-Aug-22 04:00:00,184,10.60000038,2211.688232,18.0,2735.323975,18.98870468,138.01651,98.22612,6394.986816,51.5477829,2682.441162,17.95244789,134.5853119,101.3439941,82.16786957,6.561308861,-3.105378151,10747.5918,98.27697754,134.6931915,132.6643829,30.29268265,98.64848328,6394.986816,98.60066986,163.3369904,181.7718506,0.205226645,98.03878784,89.97314453,315.3401794,196.7307587,12047.84375,3671.101563,152.8289795,179.7725525,182.9333496,183.2720947,84.80753326,32.16456223,187.0684814,80.22845459,4.149780273,218.6799011,221.5743713,188.7026367,200.6741943,191.0880585,226.4642944,168.0664215,167.6004639,3.639072657,230.0842285,202.4194489,8617.045898,10.736494489775453
01-Aug-22 03:30:00,185,10.60000038,2205.627441,18.0,2694.45874,18.44997215,140.1298523,98.05522156,6390.512207,51.59849167,2668.787842,17.39945412,136.7846222,101.1627197,81.95404053,6.559127331,-3.097154617,10639.04199,98.31665039,134.6761017,132.7925568,27.55554962,98.6582489,6390.512207,99.7177124,162.2161865,177.8106842,0.21484375,98.06884766,89.16687012,309.5316467,191.9932098,12022.28711,3612.598389,152.7962189,180.5432129,182.7822876,182.9419098,85.27435303,37.21369553,186.8875122,79.89783478,4.109293461,219.1453705,221.7640991,188.7223053,200.8127899,191.1208038,226.6295624,167.9835968,167.7342834,3.61701417,230.2574158,202.4524078,8513.717773,11.07906367737101
01-Aug-22 03:00:00,186,10.60000038,2199.028076,18.0,2701.874512,18.87088776,138.9446259,98.14147949,6379.124023,51.62051773,2635.441406,17.65820313,136.0607147,101.1657791,82.02667236,6.5548172,-3.03638339,10847.04688,98.45466614,134.6115112,132.6416016,25.95418167,98.75350952,6379.124023,99.3637085,161.9125366,177.0767212,0.203704834,98.23265076,89.54544067,307.3303223,190.1535034,12004.67285,3647.067383,153.2073975,179.5410156,183.0436707,183.2977295,85.74905396,39.71595764,187.1910095,80.21908569,4.177093506,219.0194397,221.8792725,188.7930756,200.5844116,191.2338257,226.4422302,167.8314209,167.8021851,3.626152039,229.9995422,202.5360107,8588.257813,11.108916993395582
01-Aug-22 02:30:00,187,10.60000038,2202.689941,18.0,2677.526123,18.38456917,137.6476288,98.14300537,6392.844727,51.56350708,2626.110352,17.36114883,134.3288422,100.9643631,81.85348511,6.548039436,-2.857665062,10812.02734,98.43921661,134.5718384,132.8552246,24.15355492,98.78463745,6392.844727,98.91281128,161.958313,177.0477295,0.2368927,98.24523926,90.31448364,307.1899414,189.9871826,12050.18164,3586.858398,152.8808594,179.1443024,183.0848694,183.3732605,86.01990509,43.07403564,187.3397827,80.09086609,4.261772156,219.362854,222.1441498,188.9392395,200.8857727,191.4535522,226.9374847,168.081665,167.9631653,3.634002686,230.5526733,202.6733398,8467.705078,10.987562847022502
01-Aug-22 02:00:00,188,10.60000038,2194.450439,18.0,2681.975586,18.37021828,138.0119324,98.22998047,6401.931641,51.57486725,2633.556885,17.39319038,134.7007751,101.0391235,81.97174072,6.554674625,-2.810943127,10772.59766,98.31504822,134.753418,132.6690674,23.10232925,98.6419754,6401.931641,99.23629761,161.8972778,177.2888184,0.204853058,98.11935425,90.38467407,308.3587646,190.1763916,12193.79883,3622.750488,152.8076172,179.1244507,183.1031799,183.4442139,87.50305176,43.59359741,187.4977112,80.22621155,4.348754883,219.362854,221.9311218,188.7434387,200.8647919,191.2261963,226.6320496,167.8085327,168.0049286,3.587417603,230.21698,202.4963531,8422.955078,11.282237087403928
01-Aug-22 01:30:00,189,10.60000038,2178.863525,18.0,2686.20874,18.47405815,136.8522644,98.11401367,6409.118164,51.5386467,2601.823242,17.49843597,133.8748932,101.2359619,82.23190308,6.549366951,-3.069307327,10810.21094,98.11248779,134.6176147,132.4707031,19.7318325,98.46801758,6409.118164,99.79705811,161.6470337,177.9083252,0.181964874,97.92480469,90.95993042,309.7412109,190.0650024,12192.72754,3578.344238,153.1112671,179.8568726,182.9177856,183.2839966,89.01824951,44.21005249,187.0765686,80.40220642,4.135894775,219.1339111,221.905304,188.8697968,200.6893158,191.5618896,226.4977722,167.8817749,168.1579132,3.589309692,230.1063538,202.636734,8431.568359,11.177481081241382
01-Aug-22 01:00:00,190,10.60000038,2172.294678,18.0,2668.009277,18.37415695,140.3942108,98.57940674,6403.238281,51.32357025,2647.183105,17.43330002,136.3315582,101.5701294,82.34100342,6.559761524,-3.023238897,10621.23828,99.34616089,135.0769043,133.3984375,17.22284889,99.71618652,6403.238281,99.63912964,163.0889893,179.864502,0.279239655,99.05433655,88.59481812,310.5163574,193.3120728,12165.55664,3615.724121,152.734375,177.9373169,182.6911926,182.6911926,89.6156311,33.93783569,186.7881775,79.57232666,4.140472412,219.362854,222.3139038,188.5726471,200.6511688,191.4077759,226.2889252,167.6101685,168.3085785,3.576278687,229.8526764,202.645874,8453.791016,10.941605752070615
01-Aug-22 00:30:00,191,10.60000038,2164.672852,18.0,2654.81543,18.1772995,137.1059418,98.74267578,6382.866211,51.46409988,2635.626953,17.55529785,133.7528229,101.7288208,82.60116577,6.563446999,-2.970162153,10991.66016,99.84741211,135.8642578,133.8470459,15.68365479,100.2929688,6382.866211,100.5661011,163.7649536,178.7307739,0.20255661,99.65057373,90.98206329,306.1950684,191.2384033,12209.05664,3590.953125,153.0731201,174.206543,182.837677,183.1214905,90.33355713,26.40762329,187.8341675,80.08718872,4.950721741,218.561615,221.0938721,188.5239563,200.5271912,191.5481567,225.9900665,167.7200317,168.5938568,3.615852356,229.5665741,202.6184235,8426.072266,11.85285662737931
01-Aug-22 00:00:00,192,10.60000038,2160.69043,18.0,2694.58252,18.81480408,136.5966797,98.6785965,6402.406738,51.37439728,2645.082031,17.62242508,133.3904266,101.6891479,82.55844116,6.556738377,-3.037330151,10912.41406,99.76959229,135.6460571,133.5830688,17.23411942,100.1602173,6402.406738,100.2655029,163.671875,178.3981323,0.162506104,99.59564209,91.74499512,306.7260742,190.7958984,12187.50781,3538.281006,152.9464722,175.4730225,183.1970215,183.4671021,91.25366211,42.17262268,187.8112793,80.35551453,4.621124268,218.7333069,221.2215424,188.296051,200.4356384,191.3421631,225.7236633,167.1890259,168.6567688,3.586803436,229.2881165,202.1636963,8375.632813,11.436903074632113
31-Jul-22 23:30:00,193,10.60000038,2161.857422,18.0,2696.961426,18.8175087,139.6999359,98.46497345,6378.470703,51.37601471,2630.621338,17.35697365,135.9062195,101.3595581,82.13577271,6.545386314,-2.861762047,10634.72754,99.45831299,135.0128174,133.2473755,17.56928635,99.85122681,6378.470703,99.37515259,163.8961792,179.5074463,0.266647339,99.16992188,89.30053711,311.7034912,192.741394,12164.75293,3492.565918,152.6748657,177.3025513,182.8926086,183.2519531,91.50466919,39.6900177,187.6350403,80.71299744,4.666900635,219.3056183,222.187561,188.2316284,200.4032135,191.7526245,225.374527,166.8365479,168.8598633,3.567680359,228.9638519,202.0691071,8313.132813,10.385632733086709
31-Jul-22 23:00:00,194,10.60000038,2153.297363,18.0,2647.862793,18.26867294,138.5116577,98.53210449,6392.131836,51.34840393,2602.194336,17.02039337,134.8552704,101.5960693,82.5050354,6.545533657,-3.042149067,9824.882813,99.33013916,135.2203369,133.1039429,14.37994194,99.84512329,6392.131836,98.33602905,164.0289307,179.7943115,0.220870972,99.09210205,91.14761353,311.8865967,192.3721313,12088.32813,3471.746094,152.3803711,178.9230347,183.2450867,184.1743469,92.03643799,29.22325134,187.6029968,79.69406128,4.291542053,220.3357544,222.8402405,188.6630402,200.5920563,191.9921875,226.2840881,167.2576904,169.2262878,3.523155212,229.7363281,202.5299072,8254.105469,10.909845488377925
31-Jul-22 22:30:00,195,10.60000038,2148.307861,18.0,2642.764648,18.06130981,138.6070251,99.09362793,6393.259766,51.3289032,2556.525391,16.85923004,134.9563599,101.9805984,82.6789856,6.543026924,-2.889291763,10115.15039,99.44458008,135.1776123,133.1710815,12.91661739,99.93438721,6393.259766,99.36981201,163.8931274,180.4733276,0.303268433,99.13101196,90.78216553,313.3850098,193.0206299,11367.16309,3218.253906,153.0883789,179.0390015,183.1214905,183.4121704,93.60198975,30.38444519,187.7151489,80.15602112,4.573059082,220.221283,222.8925476,188.0462341,200.252533,191.7907715,224.9309235,166.8731689,169.1126862,3.530090332,228.4584045,202.2400055,8191.589355,10.589925566048265
31-Jul-22 22:00:00,196,10.60000038,2138.786377,18.0,2557.915771,17.35204697,138.463974,99.11956787,6393.022949,51.39924622,2518.365234,16.11779404,134.9563599,102.0126343,82.79953003,6.542879581,-2.850895882,10125.00781,99.03259277,134.9273682,133.0154419,12.63200855,99.53842163,6393.022949,100.188446,163.9587402,180.5709839,0.281524658,98.7487793,90.88668823,313.9678955,193.2678223,11415.21387,3204.768066,152.784729,178.2272339,183.1443787,183.4236145,94.34967041,33.19473267,187.8192902,80.03437805,4.671478271,220.221283,222.7886047,188.1800995,200.3097534,192.0730591,225.1171265,166.90979,169.4142761,3.482475281,228.5919189,202.3468018,8070.250977,10.525329300137969
31-Jul-22 21:30:00,197,10.60000038,2129.768311,18.0,2571.449707,17.28393555,139.2745972,99.44915771,6400.505859,51.28806305,2542.713623,16.05875778,135.5895996,102.4185181,83.46405029,6.545386314,-3.010251045,9798.942383,99.45001221,135.3820801,133.1726074,8.960689545,99.95346069,6400.505859,100.0488358,164.4104004,180.7998657,0.327301025,99.13101196,90.30227661,313.8458252,193.2876587,11342.40234,3125.574707,153.1799316,178.3264313,183.1375122,183.4739685,95.55053711,35.18066406,187.7586365,79.76818848,4.586791992,220.3357391,222.8928528,188.45755,200.7522583,192.3370361,225.6304932,167.0059204,169.697876,3.486228943,229.143158,202.6062012,8094.092773,11.303587302237247
31-Jul-22 21:00:00,198,10.60000038,2115.82959,18.0,2582.91333,17.2624054,142.0974731,100.2548218,6440.954102,51.66651154,2525.595703,16.22518158,137.8307343,103.024292,83.87069702,6.554011345,-2.915964127,9469.246094,98.43521118,134.6084595,132.7392578,8.384959221,99.41864014,6440.954102,101.1459351,164.5278931,181.1264038,0.406261444,98.05984497,88.92440796,313.1958008,194.1818237,11285.78516,3076.341309,152.9037476,177.520752,182.5057983,183.2290649,97.38922119,38.91448975,187.0674133,79.15596008,4.312133789,220.1640625,222.7918243,188.253006,200.5634308,192.4331665,225.3344116,166.9952393,169.831665,3.489089966,228.8570404,202.4810791,8108.503906,11.671340362107856
31-Jul-22 20:30:00,199,10.60000038,2099.624756,18.0,2568.205322,17.04924774,138.4124756,100.1098633,6459.841797,51.59109879,2513.050537,16.27477646,134.9639893,103.1051636,84.05075073,6.551799774,-2.959111691,10176.75781,99.11956787,135.2111816,132.9803467,4.521761894,99.9878006,6459.841797,102.2293091,164.7262573,181.2286377,0.314716339,98.80027771,90.60974884,313.5864258,194.1467285,11282.70605,3034.503418,152.9418945,174.6749878,183.1443787,183.4121704,99.11727905,36.61003113,188.1866455,79.84672546,5.065155029,219.9923706,222.4450378,188.4732666,200.7655945,192.3828125,225.7125549,167.0700073,170.2693481,3.49306488,229.2175293,202.5512848,8045.859375,10.980195582420436
31-Jul-22 20:00:00,200,10.60000038,2099.006836,18.0,2563.230469,17.4538269,139.2841339,100.0488281,6441.250977,51.63531494,2546.390625,16.4084549,135.427475,103.0792313,83.9302063,6.564626217,-3.027101994,10196.86133,98.92158508,134.9319458,132.9864502,4.300835609,99.88174438,6441.250977,101.8753052,164.5889282,181.0897827,0.333026886,98.58856201,89.44015503,313.7695313,194.1360474,11293.28027,2989.732178,152.7099609,175.088501,182.661438,183.480835,99.42626953,46.87195206,187.5961304,80.2331543,4.916381836,219.9351501,222.3826904,188.5641632,200.8667145,192.5827026,226.0257263,167.0715332,170.577301,3.461029053,229.4940796,202.8198395,8074.99707,11.030512330281482
31-Jul-22 19:30:00,201,10.60000038,2110.221924,18.0,2477.640137,15.92167473,138.551712,100.0763016,6426.639648,51.66821671,2468.401367,14.72014618,134.6187592,103.0517654,83.89511108,6.570966721,-3.013630152,9616.584961,99.04975891,135.0311279,133.06427,3.0906353,100.0213623,6426.639648,101.7822342,164.6240234,181.2164307,0.350189209,98.6995697,90.7119751,313.067627,193.5592651,11300.24023,2968.350098,152.9602051,175.1449585,183.0688477,184.9891663,102.2491455,52.3399353,187.4771118,79.25511169,4.401405334,219.8779144,222.4143066,188.371521,200.7198334,192.4636841,225.9010773,167.2637939,170.8166199,3.442321777,229.4178162,202.8198395,7972.379883,11.431114801367812
31-Jul-22 19:00:00,202,10.60000038,2096.26001,18.0,2563.292236,17.13548279,139.0666962,100.1312332,6458.475586,51.66464996,2538.758301,16.17476654,135.187149,103.2119751,83.94393921,6.579443932,-3.105881929,10427.4668,98.13652039,134.1293335,132.2372437,6.192911148,99.14627075,6458.475586,102.3254395,163.835144,182.0098877,0.387954712,97.74742126,90.13062286,315.8813477,194.8867798,11340.52734,2951.990723,152.6931763,174.1546631,183.190155,183.2038879,101.8066406,57.88650513,187.8753662,80.64382935,4.662330627,219.7634583,222.7094574,188.8360291,201.1070251,192.6391602,226.5929871,167.4514771,171.3113861,3.464546204,230.0853729,203.0792236,8013.842773,10.041040523334459
31-Jul-22 18:30:00,203,10.60000038,2089.164551,18.0,2576.022705,17.48524857,140.8309937,100.0763016,6458.475586,51.47861862,2557.606934,16.18288422,136.4307404,103.2409668,84.09042358,6.579739094,-3.128166199,10681.54883,99.62882996,135.5270386,133.4869385,-6.76834631,100.9811401,6458.475586,102.8656082,164.7567749,181.9747925,0.29296875,99.33586121,90.14587402,312.9882813,194.442749,11273.4707,2953.658691,152.9525757,168.1243896,182.6179504,182.5561523,102.6519775,36.99455261,188.5047913,80.082901,5.875389099,218.9622192,221.5702209,188.7294006,200.9811401,192.7032471,226.7886353,167.4789429,171.1012268,3.448616028,230.2341461,203.1341553,7994.926758,11.360473658175778
31-Jul-22 18:00:00,204,10.60000038,2093.765137,18.0,2517.808838,16.80859375,137.304306,100.038147,6408.643555,51.39133835,2513.699219,16.25463486,134.2830658,102.9846191,83.74481201,6.570597649,-3.07233572,11356.63477,99.34959412,135.2630615,133.2672119,-2.982465267,100.6210327,6408.643555,103.7765503,165.5563354,181.4346313,0.25177002,99.10469055,90.30456543,313.2476807,194.8486328,12047.6377,3118.292725,153.0670166,168.1365967,183.1970215,183.2313538,101.8692017,51.94549942,189.1685486,81.19937134,5.9715271,217.9320984,220.3810577,188.3987427,200.7236633,192.0166016,225.2879181,167.5018311,170.7313538,3.496650696,228.7826538,202.6824951,7960.586914,10.634382942070658
31-Jul-22 17:30:00,205,10.60000038,2098.159668,18.0,2553.095703,16.91915131,137.1669769,100.0808716,6395.576172,51.37273407,2496.890137,15.88555145,132.3051453,102.9541092,84.00268555,6.570598125,-2.882432699,10394.00391,99.70550537,135.7284546,133.5723877,-3.567181587,101.3183594,6395.576172,101.8356323,164.7369385,179.2709351,0.177387238,99.52011108,93.09616089,308.9935303,191.1743164,11848.07227,3141.259033,153.276062,171.2036133,184.1262817,184.0507507,102.1835327,72.09777832,189.4226074,80.40583801,5.342102051,218.5043945,220.9136505,188.4942169,200.8419037,192.6941071,225.7261963,167.9962158,171.4186401,3.502189636,229.1278992,202.8106689,7860.951172,11.021398355694885
31-Jul-22 17:00:00,206,10.60000038,2073.280273,17.0,2566.474854,17.13237953,141.0827637,99.77035522,6395.219727,51.07603455,2501.216309,15.39071083,135.6678009,102.7206421,83.77227783,6.571924686,-2.957472324,9480.270508,99.7467041,135.0616455,133.3724976,-0.931939483,100.9643631,6395.219727,99.13711548,163.458252,178.666687,0.228881836,99.52468872,93.03894043,312.7166748,189.9780273,12172.78516,3196.849609,152.9769897,175.4516602,183.5357666,183.3526611,100.4852295,64.28070068,188.1614685,80.27213287,4.602806091,218.8477631,221.5327148,188.4694824,200.7770691,192.2454834,225.3641663,167.9214478,171.2967834,3.486686707,228.8265228,202.6916504,7891.072266,9.38708391890981
31-Jul-22 16:30:00,207,10.60000038,2069.320801,17.0,2596.045166,17.20031357,145.0424194,99.81079102,6405.495117,51.20069504,2503.502686,15.6811285,139.4081116,102.8152466,83.70895386,6.570155144,-3.065728664,8652.851563,98.7739563,134.2056274,132.6126099,2.242642879,99.99390411,6405.495117,98.92807007,162.7685547,179.4830322,0.381088257,98.42376709,89.2906189,317.4621582,191.9769287,11523.89746,3015.407471,153.1417847,179.6142578,183.1741333,183.8310242,102.5802612,41.16249084,186.4471436,78.91748047,3.369148254,219.1911469,221.9364014,188.5424957,200.8705139,192.3278809,226.1496887,167.9122925,171.4065247,3.405723572,229.6638489,202.947998,7887.568359,9.719739926514023
31-Jul-22 16:00:00,208,10.60000038,2061.058105,17.0,2501.494141,16.23718262,141.1476135,99.62310791,6394.982422,51.32824707,2457.555664,14.90400314,135.9901428,102.7826996,83.87756348,6.575315475,-3.123848438,9210.625,98.75450134,134.3780518,132.5775146,1.107924223,100.0236511,6394.982422,100.5111694,163.117981,179.7180328,0.342178345,98.40774536,89.79949951,315.3015137,191.8457031,11482.94043,3068.950684,153.1478882,177.1743774,183.3435059,183.2565308,99.85656738,-4.804706573,187.1337891,78.93055725,3.751373291,218.1037903,220.8395996,189.0602722,201.1852264,192.7749634,226.4942627,169.468689,172.0049744,3.433578491,229.8717651,203.1005859,7925.727051,9.597339598890386
31-Jul-22 15:30:00,209,10.60000038,2076.828125,17.0,2472.140137,16.09316826,146.5187073,100.0488358,6397.833984,51.52490234,2465.774902,15.54467964,139.9898529,102.8762817,83.96072388,6.578558922,-2.821393967,10708.39648,98.2635498,134.1018677,132.3730469,2.478111744,98.91815186,6397.833984,103.4912109,164.1448975,180.5175781,0.410842896,97.84812927,86.89422607,316.2841797,195.0180054,11638.60352,3117.53125,152.7496338,171.8399048,182.6637268,182.384491,98.89678955,6.657886505,185.4217529,80.84229279,2.698516846,216.615799,218.9348145,189.0731964,201.2901306,192.4423218,226.899826,169.1864014,172.0616608,3.477775574,230.3733826,203.1402588,7942.279785,10.241235243311564
31-Jul-22 15:00:00,210,10.60000038,2053.207275,17.0,2498.002686,16.87694931,146.4538574,100.151062,6398.546387,51.99570847,2490.895752,15.94348049,141.1361694,103.1173706,84.09805298,6.584752083,-3.025655508,10110.74023,97.84355164,133.8806152,132.1716309,2.471786499,99.09439087,6398.546387,103.137207,164.0731812,180.3207397,0.379943848,97.42469788,88.32397461,312.9821777,193.8796997,11987.27344,3216.241699,151.4953613,171.2219391,182.4897766,182.1807861,99.63684845,22.82142639,184.2636108,79.70381165,1.750946045,215.7001038,218.052948,188.7958374,200.8094788,192.6071167,226.5701141,169.7006226,172.0789185,3.496765137,230.100647,202.9815674,7896.947266,10.96222478315724
31-Jul-22 14:30:00,211,10.60000038,2043.182373,17.0,2510.73291,17.78791428,147.9301453,100.1327515,6196.306641,51.4654007,2436.791504,16.5418663,143.1102753,103.0456543,84.14002228,6.585193157,-2.956095219,10946.65527,98.78997803,134.7991943,132.7590942,-0.313380837,99.94888306,6196.306641,101.5899734,164.9124146,180.4870758,0.347900391,98.4500885,88.93127441,313.6566162,194.2779541,10728.18164,2941.198242,152.9571533,172.354126,182.6957703,182.5241089,98.57788086,36.82250977,184.8335266,81.39031219,2.110290527,216.1007233,218.2928162,188.4527283,200.4966736,192.1356201,224.7175598,170.1065063,171.5896606,3.525375366,228.187561,202.4017334,7970.103516,11.807316711537851
31-Jul-22 14:00:00,212,10.60000038,2067.054688,17.0,2522.937988,17.23578072,148.6225128,100.6088257,6184.012207,51.19763184,2325.678711,12.36143112,142.6544189,102.7542114,84.12399292,6.575904846,-2.266013622,9946.152344,98.37112427,134.5672607,132.6873779,0.726309419,100.2212524,6184.012207,100.0099182,164.5584106,178.5583496,0.339893341,98.03237915,89.3737793,312.6647949,192.3751831,10752.27344,3041.194336,151.1489868,175.1373291,182.1075439,181.7344666,98.48556519,51.26113892,184.7396851,80.70896912,2.602386475,216.5013428,218.6101074,188.5709229,200.6492615,192.5689697,225.5756683,171.6339111,172.1999817,3.484428406,229.0077209,202.633667,7824.078125,11.878640214938969
31-Jul-22 13:30:00,213,10.60000038,2108.940186,17.0,2460.645508,15.31110191,145.3266144,99.19204712,6216.500977,50.51061249,2458.760742,0.0,139.4367218,102.9525757,83.69064331,6.574578285,-3.744283199,9282.348633,100.4825592,135.3179932,133.5403442,5.777102947,101.234436,6216.500977,97.52044678,163.092041,176.361084,0.239181519,100.2365112,93.92242432,313.2629395,188.5681152,11117.80762,3377.11377,153.5385132,179.2617798,182.9841614,183.0184937,96.62628174,61.02981567,185.8726501,81.01255798,2.808372498,216.157959,218.6530151,192.8174744,205.078125,196.156311,235.4147644,176.6403198,174.4890289,3.435752869,238.7332916,206.7505035,7793.319336,10.64021796333165
31-Jul-22 13:00:00,214,10.60000038,2115.119873,17.0,2608.466797,17.6442852,155.9886932,97.13668823,6218.639648,50.86488342,2486.106445,15.41784954,148.1533051,100.1739578,82.65838623,6.589174747,-3.055113077,7596.771484,97.47962952,132.371521,131.1141968,14.4027977,98.21777344,6218.639648,92.82150269,156.1264038,173.4451294,0.490943909,96.97608948,85.8291626,324.4873047,182.6766968,11265.70703,3907.008057,153.314209,185.975647,182.6293945,182.460022,96.97952271,64.85443115,183.9752197,80.15008545,1.281738281,215.5284271,218.4030151,189.7195435,202.0015717,191.6610718,228.0448608,175.4806519,172.2879181,3.533836365,231.6837311,203.7658844,8254.701172,8.594934818092327
31-Jul-22 12:30:00,215,15.0,2135.67334,17.0,704.2974854,-6.5,146.9345093,81.58340454,5812.853516,48.62565994,1843.313721,0.0,137.3405457,83.11920166,76.13449097,6.581212997,-1.152880669,6440.043945,97.65014648,132.800293,131.6131592,4.153924465,99.60327148,5812.853516,88.28125763,160.8444214,179.7714233,0.38451767,97.27249146,96.71707153,321.6552734,192.7337646,8681.404297,3004.283691,157.850647,185.7422028,183.2336426,182.6477051,94.53353882,31.48727417,182.8170776,74.79841614,-0.409698486,214.7844391,216.9216003,176.7843018,185.8787537,155.0186157,191.8025208,165.2328491,160.8249817,3.318603516,194.9195862,188.3529663,7085.395508,2.3626549124700205
31-Jul-22 12:00:00,216,15.0,2139.26709,17.0,557.7278442,-6.900000095,144.3271637,79.87976074,5778.286133,48.79160309,953.9694824,-6.900000095,133.0127716,78.33328247,74.62997437,6.600453377,1.732913971,9500.632813,99.46975708,134.765625,132.9803467,0.263195932,100.3875732,5778.286133,87.48550415,161.99646,178.4118652,0.267791748,99.1973877,92.42553711,314.4073486,190.4571533,10501.71289,3988.086426,152.9724121,181.0943604,182.9978943,182.661438,90.97747803,35.35995483,182.4897766,80.09683228,-0.476066589,215.9290314,218.1292725,148.8370819,156.6390991,108.8592606,130.0343323,138.1790161,138.4695129,4.339553833,134.7427368,160.6430054,7869.259277,-2.254459919579517
31-Jul-22 11:30:00,217,15.0,2162.063477,17.0,491.6347656,-6.900000095,144.7563171,79.19082642,5793.253906,48.59001923,0.0,-6.900000095,132.3509216,76.4793396,74.76959229,6.601116657,2.643019199,9489.738281,99.42626953,134.5916748,132.9421997,1.467160344,99.97711182,5793.253906,87.55874634,161.8789673,178.2897949,0.299835205,99.10812378,91.78314209,315.020752,190.6417847,10460.35449,4013.067383,152.947998,182.081604,183.0207825,182.7804565,89.95895386,46.79641724,182.6225281,80.13356018,-0.409698486,215.8145752,218.1760864,147.1698303,155.1055908,112.7304077,131.225647,128.4713745,136.4981689,2.888244629,134.979248,158.7890625,5271.703613,3.098164782821243
31-Jul-22 11:00:00,218,15.0,2178.222656,17.0,492.4110718,-6.900000095,144.1402435,79.31671143,5808.280273,48.59109497,0.0,-6.900000095,132.062912,76.72424316,74.68109131,6.597633362,2.596048832,9367.302734,99.40452576,134.6496582,133.0215454,2.17252779,99.82299805,5808.280273,87.56484985,161.6958618,178.2424927,0.312423706,99.07150269,92.28210449,316.1712646,190.1947021,10461.42578,4017.998779,153.2089233,183.2580719,183.0619812,182.7758789,89.26315308,57.6133728,182.6293945,80.10100555,-0.453186035,216.157959,218.3483887,152.3493652,159.3589783,117.149353,140.5300293,122.2305298,140.3617554,2.868995667,143.4631348,164.0213013,5240.476563,2.1785616904204517
31-Jul-22 10:30:00,219,15.0,2186.599609,17.0,492.6389771,-6.900000095,143.6386108,79.10995483,5798.65918,48.56178665,0.0,-6.900000095,131.6928864,76.67617798,74.75738525,6.607087612,2.410532951,9434.097656,99.37934875,134.6969604,132.9940796,2.664633751,100.025177,5798.65918,87.28103638,161.5081787,178.2287598,0.278095245,99.14703369,92.51098633,315.9667969,189.9932861,10416.98828,4065.268311,153.0288696,184.8205566,183.2313538,183.0001831,87.44430542,67.96035767,182.8010559,80.15470123,-0.41885376,216.2151947,218.5149231,150.3002014,156.9595337,122.3922729,134.758728,126.0894852,138.2378082,3.10798645,137.7277374,161.3540649,5267.306152,1.0017888218000053
