Index,Date,TA.Charge.BPD,TA.OH.PSIG,TA.Tray4.F,TA.OH.F,TA.RECV.PCT,TA.RECV.PSIG,TA.RECYCLE.TO.CONTACT.BPD,TA.RECYCLE.TO.CONTACT.F,TA.TRAY39.F,TA.TRAY45.F,TA.DP.PSIG,TA.BTM.PSIG,TA.BTM.LEVEL.PCT,TA.BTM.REBOIL.OUT.F,TA.TOP.REBOIL.OUT.F
1382,7/21/18 13:00,11238.21973,99.41940308,129.4036865,123.6938477,1.745378852,102.3834305,6168.391113,87.47406006,163.3605957,176.5075836,8.331298828,107.7323914,85.15472412,323.1506348,227.5451813
1383,7/21/18 6:00,11158.3252,98.18572998,128.4820557,123.5168457,15.47447777,101.1413574,6305.118164,80.3527832,163.1378174,174.3743896,8.32901001,106.4998627,85.4598999,323.1689453,219.921875
1385,7/19/18 6:00,12919.3877,96.71401978,128.7628174,122.454834,15.200243,99.78027344,6613.733887,81.69708252,168.7805328,180.7281494,8.422851563,105.091095,85.25696564,319.2382813,228.3142242
1386,7/18/18 13:00,11585.2959,90.52963257,124.0081863,117.96875,43.77259445,93.28613281,6584.511719,90.33966064,167.7581787,182.6446533,7.926177979,98.44894409,84.1888504,331.7077637,240.246582
1387,7/18/18 6:00,13141.17383,96.70257568,129.0771484,122.9614258,13.96906185,99.77264404,6509.436035,82.67059326,168.7561188,180.9112549,8.393096924,105.1071167,85.97564697,318.3227539,227.4658203
1388,7/17/18 13:00,14029.87598,97.4647522,128.7658691,122.8424149,8.13964653,100.3021317,6528.205078,86.88812256,167.7246094,180.9875641,8.187103271,105.6335449,87.85095978,316.973877,230.5114899
1389,7/17/18 6:00,13961.39453,97.91565704,129.9255371,123.8098145,9.955239296,100.8666992,6419.75,81.61010742,168.1884766,181.9946289,8.386230469,106.2995911,86.78894806,315.6616211,220.1660156
1390,7/15/18 6:00,11882.30859,96.3684082,129.3304443,123.4893875,12.35926151,99.4598465,6503.615723,85.31341553,168.8568115,180.5755615,8.413696289,104.7546387,84.15679932,319.5983887,229.3823242
1391,7/14/18 13:00,11628.35742,94.44122314,128.6346436,122.5402832,10.10079098,97.31445313,6542.341309,87.3550415,168.2250977,180.9997711,8.365631104,102.767952,81.27746582,321.9665527,238.5864258
1392,7/14/18 6:00,13489.28906,97.1786499,130.2001953,124.8321609,9.038852692,100.1403809,6431.154297,85.00976563,169.1711578,182.7880859,8.436584473,105.6289673,85.96954346,317.1264648,222.747818
1393,7/13/18 13:00,13773.84961,97.71194458,129.9316406,123.7792969,5.975055695,100.6744461,6510.861816,89.80255127,171.8902588,183.7341461,8.461769104,106.1805725,85.74066162,317.0471191,228.6376953
1394,7/13/18 6:00,12599.54883,96.53778076,129.6081543,123.9379883,12.94940662,99.61090088,6584.630859,83.7097168,170.9106445,181.8908844,8.354179382,104.901123,84.19495392,321.081543,230.1452789
1395,7/12/18 13:00,13191.49707,95.94039917,128.9733887,123.449707,11.26312065,98.99902344,6563.841797,87.32147217,171.3806305,182.3944092,8.555603027,104.5280457,86.73248291,319.9401855,234.7351227
1396,7/12/18 6:00,13827.80469,98.15597534,132.4920654,126.4923172,8.797650337,101.1291504,6517.633301,83.23516846,165.2527008,178.7384033,8.448028564,106.590271,82.11669922,321.282959,219.9402008
1397,7/11/18 6:00,13762.17578,97.61810303,129.7119141,124.2157059,11.95538616,100.5889969,6485.441406,84.01641846,169.0063477,181.2225342,8.415985107,106.0249329,86.95374298,318.0969238,224.6826172
1398,7/10/18 13:00,12222.12207,96.54464722,129.9713135,124.4567871,10.25276852,99.62158203,6485.322266,90.02227783,168.6431885,180.871582,8.379371643,104.9423218,82.61871338,319.8852539,228.3325195
1399,7/10/18 6:00,12333.40527,95.71609497,129.2816162,123.8891602,14.14253616,98.84796143,6529.155762,84.80682373,168.9544678,181.237793,8.402244568,104.0542603,83.17718506,323.3398438,236.5417633
1400,7/9/18 13:00,11157.54785,95.27893829,128.7658691,123.0712891,11.97763729,98.38867188,6501.240234,88.18969727,168.6553955,180.355835,8.303825378,103.5827637,81.20117188,323.0957031,234.1430664
1401,7/9/18 6:00,12292.67871,96.78268433,129.977417,124.6520996,13.91828251,99.86572266,6471.423828,83.76160431,167.3339844,180.0232086,8.409118652,105.191803,85.82305908,319.2138672,224.8901367
1402,7/8/18 13:00,10853.53125,99.12872314,131.3568115,125.6286621,13.16122627,102.2247391,6450.397949,87.00257111,169.0887451,180.7098389,8.319854736,107.434845,84.28344727,321.0021973,230.7678375
1403,7/8/18 6:00,13139.61719,97.0413208,129.7943115,124.5910645,9.74048233,100.0824051,6554.338867,83.27026367,165.5181885,179.2358398,8.450317383,105.5259705,85.15472412,319.7692871,222.1923828
1404,7/7/18 13:00,11545.86719,96.61102295,128.7780762,123.9837723,10.85858154,99.68719482,6547.805664,85.96038818,162.7838135,174.3957672,8.37020874,104.9674988,83.99200439,321.4538574,227.2705078
1405,7/7/18 6:00,12230.42285,96.92001343,129.107666,124.3530273,14.24949074,99.87792969,6465.84082,83.89434814,162.7838135,175.4058838,8.345031738,105.2970886,84.76104736,319.8242188,221.3684235
1406,7/6/18 13:00,11803.45117,94.64950562,127.5299149,122.7752762,10.84109116,97.70965576,6521.90918,86.63636017,160.736084,173.8586578,8.239746094,102.948761,82.71942139,323.1628418,233.2702789
1407,7/5/18 13:00,12999.54297,97.55401611,129.4372559,124.0234375,12.79780388,100.5249023,6468.573242,85.65673828,165.3198242,178.3843994,8.425132751,105.9539871,85.86121368,318.548584,221.0449219
1408,7/5/18 6:00,12507.98047,97.2038269,128.4881592,123.1994629,19.87887192,100.0976563,6488.529297,86.52954102,164.440918,176.6174469,8.358764648,105.5671692,84.72900391,320.1904297,225.5310211
1409,7/4/18 13:00,12673.47754,95.35903931,125.4303055,119.5129395,9.706531525,98.39783478,6498.864258,87.69226837,163.4277344,176.8768311,8.248901367,103.6376953,85.13641357,320.7702637,237.7380524
1410,7/4/18 6:00,11495.80371,96.77581787,127.4627762,121.8109207,14.34989738,99.80164337,6525.116699,83.03833008,164.141861,175.8575439,8.338165283,105.1094055,84.30938721,321.0571289,226.4404297
1411,7/3/18 13:00,11691.91016,95.75501251,126.2207031,120.5871582,10.87731647,98.58856201,6459.663574,88.60015869,162.3168945,175.4364014,8.193962097,103.9489746,84.69696045,320.0134277,235.0036774
1412,7/3/18 6:00,12048.06543,96.89941406,128.2287598,122.6196289,10.6170063,99.9710083,6517.870605,83.84095001,161.9598389,174.1851807,8.390808105,105.3085327,84.75494385,316.5527344,219.9646149
1414,7/2/18 6:00,12608.88672,96.82388306,128.6102295,122.5769043,12.67254066,99.8626709,6367.720703,84.03626251,167.3065186,179.1381836,8.379360199,105.2124023,85.26917267,315.7226563,224.9939117
1415,7/1/18 13:00,12379.57715,95.37734985,127.4108887,121.3562012,9.806630135,98.18421173,6322.580566,88.20496368,168.9636383,180.8197021,8.166503906,103.4980774,84.56420898,316.9128418,236.0839844
1416,7/1/18 6:00,12349.22754,97.03675079,128.7628174,123.0499344,11.47186279,100.0518875,6310.58252,86.33422852,167.0410156,179.2877197,8.411407471,105.4367065,85.8291626,315.9484863,227.0751953
1417,6/30/18 13:00,12885.40625,95.53756714,127.9785156,122.1832352,11.21547508,98.5534668,6314.383789,93.84155273,167.0776367,179.6051025,8.251190186,103.8208008,85.76507568,314.6972656,236.5905914
1419,6/29/18 13:00,12921.2041,97.73712158,128.8330078,123.1903152,8.27541256,100.6134109,6269.71875,91.27655029,165.3686523,178.2958984,8.258056641,105.9951782,87.10022736,314.4042969,230.4748688
1420,6/29/18 6:00,12628.86035,97.01844025,129.1412354,123.5138016,14.29651642,100.0213699,6322.818359,87.14905548,166.0339508,177.7404938,8.386230469,105.4046707,85.33935547,315.9484863,227.2644196
1421,6/28/18 13:00,13222.62598,97.91565704,129.901123,124.4476395,7.750950336,100.8331375,6393.497559,88.83972931,170.5200195,182.0404053,8.331298828,106.2515259,87.62817383,315.1489258,232.1899414
1422,6/28/18 6:00,11051.97168,96.85134888,129.4372559,123.9196777,14.67326641,99.89471436,6319.729492,85.72235107,166.3665771,178.8025055,8.331298828,105.1506042,84.36737061,317.7307129,231.5002594
1423,6/27/18 13:00,12932.35742,97.99804688,129.9926758,124.3499832,7.376215935,100.9033203,6247.861816,89.6942215,166.9616852,179.4372711,8.209991455,106.1943054,86.8850708,315.3137207,230.0170898
1424,6/27/18 6:00,11874.00879,96.58126831,129.6081543,124.3438797,14.2537117,99.609375,6353.821777,85.35462189,165.3808594,177.6763916,8.351898193,104.8988342,84.1888504,317.7734375,230.847168
1425,6/26/18 13:00,12686.96582,97.30453491,129.5623779,124.1943359,10.07231522,100.2472,6371.521973,88.65662384,164.5172119,177.3864899,8.338165283,105.6106567,86.65618896,316.9555664,234.0820313
1426,6/26/18 6:00,11600.86035,96.86508179,130.0964355,124.7497559,12.82240105,99.93133545,6314.383789,85.13793945,163.9953766,176.84021,8.386230469,105.2398758,85.15472412,317.1630859,226.8249664
1427,6/25/18 13:00,11606.56738,96.72088623,129.4403076,124.0478516,11.39929867,99.70855713,6294.665039,88.48266602,163.9923096,177.0782471,8.152770996,104.8828125,83.36791992,319.0368652,236.9628906
1428,6/25/18 6:00,13421.58496,97.59979248,129.4158936,124.1119461,9.996763229,100.604248,6301.910645,88.68408203,164.4805908,177.9480133,8.354194641,105.9722977,86.55395508,313.4094238,225.6530914
1429,6/24/18 13:00,10688.55273,95.50323486,128.2043457,122.088623,10.34211445,98.53668213,6296.56543,92.58118439,166.9830322,179.3304443,8.129882813,103.6262512,81.57653809,317.6208496,238.8549805
1430,6/24/18 6:00,11261.8252,96.83990479,128.8024902,122.7081375,13.38460541,99.97558594,6290.982422,91.16668701,164.4805908,177.4291992,8.335876465,105.1757813,83.95385742,314.4470215,234.7351227
1431,6/23/18 13:00,10329.80371,95.04318237,128.1066895,121.9696121,10.04487705,98.046875,6263.42334,93.57452393,164.0442047,177.2522125,8.086395264,103.1478882,80.9463501,316.2536621,242.2729492
1432,6/23/18 6:00,13112.90039,97.14202881,128.9886475,123.5565262,13.93148136,100.1098633,6301.198242,86.54480743,163.8885498,177.4871826,8.39768219,105.5648804,86.12213135,312.0727539,225.3235016
1433,6/22/18 13:00,11466.49121,97.30682373,130.166626,123.9898758,8.964099884,100.2624512,6354.535156,88.57574463,165.1733398,177.4383545,8.189399719,105.4962234,85.53619385,312.4206543,226.9104156
1434,6/22/18 6:00,12742.47754,97.56775665,130.4992676,124.8962402,11.12818432,100.6103516,6333.74707,85.81238556,163.9312744,175.6469727,8.393089294,105.9654236,85.79711914,310.8520508,215.4174805
1435,6/21/18 13:00,11920.44141,96.10977173,128.8513184,123.3917313,10.02766514,99.12872314,6306.1875,88.74359131,163.4857178,174.9298096,8.219154358,104.3701172,85.32714844,312.8112793,225.9948883
1436,6/21/18 6:00,12403.44238,97.01156616,129.800415,124.7924805,12.52053356,100.0793457,6229.449219,85.33782959,162.2528076,173.1628571,8.436584473,105.4344177,84.18274689,310.9558105,218.0236969
1437,6/20/18 13:00,13362.44238,97.46932983,129.8187256,124.7894363,10.5112133,100.5279617,6298.466309,85.80932617,162.0849609,173.4954834,8.48236084,105.9059143,85.79101563,308.8195801,213.9160156
1438,6/20/18 6:00,12359.08496,96.75979614,130.2032471,125.2563477,14.95590973,99.84283447,6278.15332,83.95996094,162.4176025,174.7070313,8.429725647,105.1666336,85.06622314,310.0463867,224.8718414
1439,6/19/18 13:00,12085.9375,97.27249146,130.1269531,124.5239258,18.51708031,100.2044754,6256.176758,89.96429443,163.4063721,175.6408844,8.39768219,105.6655884,84.58251953,309.8693848,223.6877594
1440,6/19/18 6:00,12375.42773,97.0001297,130.1513672,124.9938965,14.28999043,100.0061035,6299.653809,85.01892853,162.4511719,174.6154938,8.351898193,105.3726196,84.84954834,309.9060059,222.3999023
1442,6/18/18 6:00,12667.25098,97.08480835,130.380249,125.6927567,10.14777851,100.1144409,6260.334473,85.05706787,161.6485596,174.2340088,8.409118652,105.5007935,85.32104492,311.7492676,220.8496094
1443,6/17/18 13:00,12391.50977,97.50595093,131.0577393,125.7171707,10.2431879,100.5371094,6335.52832,86.99798584,168.8079834,179.6875,8.32901001,105.8349609,86.21673584,310.333252,225.2075195
1444,6/17/18 6:00,12902.26758,97.50823975,129.3395996,123.7976074,10.98238564,100.5493164,6247.980469,84.99451447,165.9912109,177.8900146,8.406829834,105.9379578,86.20452881,313.8366699,221.6552734
1445,6/16/18 13:00,10955.99414,96.36154175,129.3518066,123.5748367,10.36719131,99.53765869,6269.481445,87.64344025,165.222168,177.0751953,8.386234283,104.7409058,82.99407959,318.5974121,231.4697266
1446,6/16/18 6:00,13063.09473,97.19009399,130.0720215,124.597168,8.524557114,100.2380371,6321.748535,84.61914063,163.659668,177.1942139,8.477783203,105.6564331,86.09008789,315.6616211,223.6389313
1447,6/15/18 13:00,11288.54395,95.66345978,128.0334473,122.2320633,11.64411926,98.6328125,6339.686035,88.04627228,163.482666,175.9429932,8.296966553,103.9604187,78.11126709,319.4213867,229.8278961
1448,6/15/18 6:00,11469.08594,96.64993286,129.6264648,124.1302567,14.00182819,99.63531494,6328.995117,83.64563751,164.2456055,177.423111,8.423995972,105.0590515,79.45861816,316.229248,221.5332031
1449,6/14/18 13:00,12173.87402,97.64099884,129.8706055,124.3927078,16.1774025,100.5157547,6358.811035,85.28748322,165.313736,178.0212555,8.290100098,105.9791565,81.88781738,313.7023926,220.391861
1450,6/14/18 6:00,11619.53711,96.64764404,129.7332764,124.8535156,11.11624336,99.65820313,6298.228516,83.19397736,162.7349854,175.6469727,8.434288025,105.0682068,78.98254395,316.9433594,219.2382813
1451,6/13/18 13:00,11896.05762,97.09168243,129.4799805,123.7457352,13.56752491,100.045784,6256.176758,88.73748779,164.0106201,177.8869781,8.221435547,105.3405762,79.12139893,315.5090332,218.9392242
1452,6/13/18 6:00,11304.62598,96.2928772,129.2449951,123.7884598,15.38665485,99.3270874,6274.23291,84.38110352,163.4277344,175.8575439,8.377075195,104.649353,79.42657471,316.3146973,223.0774078
1453,6/12/18 13:00,12372.83398,95.93353271,128.2409668,123.1201172,9.144767761,98.90289307,6324.005859,90.86914063,162.286377,175.1281891,8.345031738,104.2877274,80.65338135,314.9230957,225.4089508
1454,6/12/18 6:00,11796.44727,96.6796875,129.5837402,124.5330887,11.24695587,99.65667725,6252.375488,84.5993042,163.0096436,176.5045166,8.397674561,105.0888062,78.3203125,317.1875,219.5617828
1456,6/11/18 6:00,11794.11328,97.06420898,130.3497314,125.8758621,14.8420229,100.0610352,6330.064453,82.77893829,161.6241455,175.692749,8.415985107,105.4801941,80.00488281,314.7277832,215.9179688
1457,6/10/18 13:00,9152.389648,95.07522583,129.1015625,124.5391922,14.98904037,98.18421173,6237.17041,87.98675537,163.2537842,175.1922607,8.171081543,103.2829285,74.32861328,319.6899414,228.0456696
1458,6/10/18 6:00,11790.48145,97.03216553,130.4779053,126.3427734,13.62015438,100.0488281,6291.45752,84.25598907,160.635376,174.4995117,8.443450928,105.4893494,80.06896973,315.2160645,214.9841461
1459,6/9/18 13:00,9811.263672,95.13015747,128.5797119,124.3591309,18.60025215,98.14453125,6298.703613,85.64759064,156.7810059,169.53125,8.358772278,103.4820633,79.20379639,316.229248,228.1799469
1460,6/9/18 6:00,11818.49609,97.00469971,130.859375,127.0874023,10.93151283,100.0183105,6361.068359,83.08258057,159.7320557,173.2849274,8.452606201,105.4481506,79.87213135,315.1367188,213.4826813
1461,6/8/18 13:00,13475.02148,98.00033569,130.7617188,126.5228348,8.718785286,101.0131836,6241.328125,85.81695557,160.7299805,174.6154938,8.452598572,106.4781189,81.40411377,313.4216309,213.0920563
1462,6/8/18 6:00,12386.32227,96.85592651,130.5480957,126.348877,14.92989063,99.78790283,6204.978516,82.1105957,160.8703613,174.7955322,8.450317383,105.2993774,79.45251465,314.8925781,215.1123047
1464,6/7/18 6:00,11414.35254,96.70257568,130.8197021,126.431282,10.88134193,99.71313477,6232.537598,82.86590576,161.9842529,175.9857178,8.372505188,105.0750809,78.27606201,316.217041,215.9851227
1465,6/6/18 13:00,11874.78613,97.215271,130.4504395,126.040657,8.822094917,100.1007156,6328.401367,86.0626297,163.7695313,177.2949219,8.237457275,105.4367065,79.95452881,318.4020996,217.5720367
1466,6/6/18 6:00,13133.91113,98.34365845,131.3690186,127.0874023,6.171974659,101.2909012,6304.524414,82.60650635,165.2527008,180.3894196,8.452606201,106.842041,81.09283447,315.6860352,211.1877594
1467,6/5/18 13:00,12236.64844,97.15805054,130.9051514,126.2390137,9.044113159,100.0946121,6349.070801,87.84485626,166.1010742,179.4555664,8.434295654,105.6129456,79.91027832,318.1396484,220.6482086
1468,6/5/18 6:00,11712.40234,97.43041992,131.7321777,126.8981934,10.07296085,100.4852371,6212.225098,83.80737305,168.2739258,182.7911377,8.432006836,105.8944702,78.82995605,319.5983887,218.6645508
1469,6/4/18 13:00,10906.70703,96.77124023,131.6467285,127.0690918,13.56397438,99.81689453,6137.862305,82.5668335,170.2728271,181.3079834,8.393096924,105.1025391,80.96618652,322.5097656,236.5417633
1470,6/4/18 6:00,11808.63965,98.01864624,132.9772949,128.8726807,11.94496918,100.814827,6093.672363,77.33764648,172.37854,184.9395752,8.379364014,106.3591003,81.0546875,322.833252,246.2219391
1471,6/3/18 13:00,10814.87988,97.79891968,133.3648682,129.6844482,3.630485296,100.9857254,6145.464844,80.5480957,170.2209625,183.1878662,8.306121826,106.1096191,80.31005859,323.4863281,246.575943
1472,6/3/18 6:00,11439.77344,96.85134888,131.6314697,128.2409668,14.25123405,99.95269775,6082.506348,76.97601318,163.7695313,178.3691406,8.267211914,105.091095,81.0043335,323.4741211,247.644043
1473,6/2/18 6:00,9856.917969,96.34780884,130.670166,128.2196045,12.72109127,99.52698517,5789.095703,80.28717041,154.0557861,167.0898438,8.107002258,104.4685364,79.85992432,327.8564453,245.9350586
1474,6/1/18 13:00,11541.97754,95.68405151,129.8461914,127.3468094,11.43003559,99.08753204,5567.671875,86.70349884,151.9866943,167.7063141,7.543945313,103.2028198,80.418396,323.0712891,255.9692383
1475,6/1/18 6:00,9111.144531,93.7591629,129.2877197,126.6845703,24.19924545,96.88110352,5732.908203,80.9173584,162.5061035,173.7030029,8.052070618,101.8135071,78.33404541,328.1005859,258.8562012
1476,5/31/18 13:00,12476.59277,98.70071411,131.1737061,127.0385742,4.439350128,101.6601563,6183.358887,86.48834229,167.2515869,178.7353516,8.173370361,106.8740845,81.76727295,323.638916,240.0756836
1477,5/30/18 13:00,12327.69727,97.57461548,130.4382324,125.4974442,7.326071262,100.579834,6135.486816,84.67407227,165.7714844,178.5369873,8.267211914,105.8120728,80.13305664,313.7329102,234.4909821
1478,5/30/18 6:00,12506.42383,96.98410034,130.7312012,125.8758621,16.6811657,99.79400635,6158.769531,82.54241943,164.9169922,177.4871826,8.349609375,105.3085327,80.86395264,314.7277832,235.4736328
1479,5/28/18 6:00,12165.05371,96.81243896,131.7321777,127.1118164,13.23643589,99.90997314,6144.039551,83.0169754,166.9952393,179.3274078,8.335884094,105.1483231,79.52880859,315.1733398,233.9538727
1481,5/26/18 6:00,11326.15625,96.28829956,131.1157227,126.7486649,16.12070274,99.39727783,6268.412598,82.17773438,165.9454346,178.3447266,8.322135925,104.5990067,79.52880859,315.3991699,235.534668
1482,5/25/18 13:00,11804.74902,97.02987671,131.652832,127.3742676,9.083191872,100.057991,6142.970703,85.97412109,166.9067383,179.2785797,8.248901367,105.2787781,80.36804199,315.7775879,238.6474609
1483,5/25/18 6:00,12384.7666,97.37091064,131.5856934,127.6428223,9.007912636,100.4699707,6110.303223,81.76574707,165.234375,178.2012939,8.406829834,105.7846069,81.23321533,315.1367188,231.4026031
1484,5/24/18 13:00,11220.83984,97.215271,131.6375732,127.8045731,9.398622513,100.3021317,6163.758789,85.24627686,163.7023926,176.7303467,8.35647583,105.5900574,79.87213135,317.0410156,238.9892578
1485,5/24/18 6:00,12529.50977,97.12371826,131.0241699,127.1850586,10.41003418,100.1403809,6247.743164,80.92803955,159.1125488,172.37854,8.354187012,105.4916382,79.98657227,316.0095215,232.8613281
1486,5/23/18 13:00,11881.0127,96.93603516,130.3619385,126.7425613,9.079467773,99.98474884,6239.189941,84.64355469,158.1634521,170.9411774,8.301551819,105.2284241,84.89379883,315.6188965,236.1145172
1487,5/23/18 6:00,12629.63867,96.90628052,130.0354004,126.3000488,9.818305969,99.91607666,6282.073242,81.94886017,157.8582764,170.81604,8.397674561,105.2742004,85.17456055,315.0024414,229.8156891
1488,5/22/18 13:00,12845.71875,97.35488892,131.0150146,127.3284988,7.87761879,100.4699707,6188.70459,84.48944092,163.168335,175.9521484,8.393096924,105.7731628,86.41967773,314.276123,232.9833984
1489,5/22/18 6:00,11726.66895,96.6796875,130.9967041,126.8829422,13.58019352,99.76959229,6302.148926,80.47027588,161.3739014,174.0051422,8.38394165,105.0498962,85.03417969,313.1652832,230.5847321
1490,5/21/18 13:00,12956.22266,97.57232666,131.4361572,127.3010254,7.808628559,100.6927567,6283.14209,81.29119873,161.6271973,174.7711182,8.331298828,105.9242249,86.18470001,310.7177734,225.7568359
1491,5/21/18 6:00,11919.40234,96.85974121,131.1645508,127.2613602,11.18191433,99.90234375,6199.633301,77.5390625,160.8032227,173.3520508,8.347320557,105.2192688,84.64661407,312.121582,226.965332
1492,5/20/18 13:00,10401.65723,93.82553101,130.090332,126.1444168,11.80701065,97.00775146,6333.865723,80.11169434,162.0452881,174.700943,8.283241272,102.104187,81.14318848,314.6484375,236.2304688
1493,5/20/18 6:00,11849.10645,96.26083374,130.6304932,126.3000488,25.43899727,99.07684326,6242.278809,76.31225586,159.7290039,171.987915,8.461753845,104.6974182,84.34754181,310.6445313,225.9582672
1494,5/19/18 13:00,12182.95215,96.96578979,131.4300537,127.5116043,8.882260323,100.1037598,6346.337891,84.81751251,161.5081787,173.3978271,8.331298828,105.2970886,85.44769287,308.795166,228.918457
1495,5/19/18 6:00,13435.33398,97.92709351,132.0495605,127.6611328,10.5767765,100.9185867,6387.439453,81.04858398,161.0565186,173.6206055,8.38394165,106.2927246,86.21063232,307.6416016,222.0458984
1496,5/18/18 13:00,11745.60547,97.24273682,132.144165,128.0609131,3.530790329,100.3631668,6252.494141,83.55712891,164.0014648,176.3183594,8.308410645,105.5122375,81.68334961,310.6140137,228.6376953
1497,5/18/18 6:00,12075.30273,96.92001343,131.4483643,127.1240234,15.069417,99.949646,6371.521973,79.93621826,161.2792969,173.2605133,8.367919922,105.2696228,84.84344482,307.9956055,225.7995758
1498,5/17/18 13:00,13188.38477,98.07128906,131.7138672,127.8564453,8.48272419,101.0681152,6245.604492,86.13433838,163.2263184,175.6897125,8.425140381,106.4964294,87.61444092,306.4331055,229.5654297
1499,5/17/18 6:00,12265.18262,97.2747879,131.6741943,127.7740555,12.904459,100.2807617,6270.669434,78.91693115,162.2161865,174.8413086,8.406829834,105.6518555,85.56824493,307.5561523,222.7905273
1500,5/16/18 13:00,10129.80664,95.5169754,130.8227539,126.4770508,6.976335526,98.777771,6243.584961,82.52105713,161.1633301,173.2788086,8.351890564,103.8780212,81.02874756,308.984375,232.6660156
1501,5/16/18 6:00,10851.45605,96.23336792,130.9997559,126.5014648,12.25688648,99.34234619,6283.14209,79.48303223,160.4125977,173.2147217,8.399963379,104.6104431,82.70721436,308.1237793,226.2573242
1502,5/15/18 13:00,9860.80957,95.44830322,130.6610107,125.8636551,14.1821022,98.51074219,6262.82959,85.5560379,160.0738525,171.9696045,8.191680908,103.6365509,81.92596436,304.3334961,235.6872711
1503,5/15/18 6:00,11502.80762,95.85342407,130.2124023,126.3092117,18.01861191,98.77471924,6391.240723,79.55322266,158.3343506,169.8669586,8.363342285,104.221344,83.81958008,299.6032715,226.8676758
1504,5/14/18 13:00,10453.7959,91.52527618,131.5155029,126.385498,10.93757439,94.51599884,6307.375,86.87133789,169.5678711,181.7474365,8.317558289,99.85657501,77.49938965,314.2089844,228.7658844
1505,5/14/18 6:00,12446.50293,92.48199463,131.6833496,126.8463211,13.37472534,95.35522461,6341.705566,83.3282547,169.6685791,185.0128174,8.429722786,100.8888245,80.69915771,316.8457031,226.0009766
1506,5/13/18 13:00,11035.37012,96.14639282,134.0911865,128.3233643,56.51688766,99.20654297,6050.314453,85.87646484,164.9688721,174.1729736,8.079521179,104.2098999,83.38165283,322.052002,244.2932281
1507,5/13/18 6:00,13035.33887,98.25897217,137.1582031,131.8054199,8.809062004,101.2481766,6358.811035,82.95594025,173.9654541,190.2252197,8.525848389,106.7413406,86.37542725,318.9880371,229.8523102
1508,5/12/18 13:00,10261.32227,95.95870972,134.185791,128.8604736,13.73852444,98.90899658,6367.958008,84.23614502,171.8841553,184.3902588,8.28780365,104.2625427,84.27734375,325.378418,243.0359039
1509,5/12/18 6:00,10774.93262,95.94268799,133.4777832,128.6682129,15.57397747,98.93188477,6366.77002,79.85992432,171.3134766,184.1918945,8.396530151,104.3128967,83.22296143,324.1210938,240.5639648
1510,5/11/18 13:00,10465.72852,95.54901123,132.043457,127.1392899,15.734519,98.59925079,6340.279785,84.47418213,170.9777985,183.682251,8.340454102,103.8894653,83.19091797,324.2980957,245.3430328
1511,5/11/18 6:00,10829.40625,95.74584961,132.0526123,127.3040848,19.54311371,98.65264893,6313.196289,78.71704102,170.7244873,184.3780518,8.420562744,104.1297913,83.61053467,323.5778809,240.6494141
1512,5/10/18 13:00,12559.08203,97.33200073,131.9793701,127.6397781,13.48740578,100.2899246,6327.094238,84.44213867,171.173111,186.8865967,8.473205566,105.7708817,86.70043945,325.7873535,245.4956055
1513,5/10/18 6:00,11410.46094,96.42791748,131.1950684,126.7608719,17.69103622,99.27674103,6258.433594,78.58428955,170.022583,185.6170654,8.361053467,104.7660828,84.65882111,326.8005371,243.438736
1514,5/9/18 13:00,10329.02539,94.85779572,129.9926758,125.6896973,16.81692505,97.96448517,6338.260742,83.76922607,166.9464111,182.9956055,8.432006836,103.2943726,84.26513672,328.0212402,249.8474274
1515,5/9/18 6:00,10341.99512,96.118927,130.97229,126.3916016,19.32671738,99.03717041,6282.785645,78.99780273,167.5628662,184.274292,8.399963379,104.5417786,84.23309326,327.3254395,243.438736
1516,5/8/18 13:00,8894.545898,94.48471069,129.5135498,125.6988602,14.75545788,97.62268829,6252.138184,80.16357422,161.3922119,178.1036377,8.358764648,102.8572083,81.37207031,329.3151855,244.0735016
1517,5/8/18 6:00,11343.01758,97.10769653,130.9967041,128.1402588,13.76303387,100.1129227,6172.311035,77.33459473,159.0057373,177.331543,8.444595337,105.5717468,84.95178986,325.7080078,234.2224274
1518,5/7/18 13:00,8840.332031,95.90606689,130.267334,126.3702469,11.60694504,98.91053009,5782.206055,80.20935059,163.6199951,181.7993164,8.159637451,104.0771484,82.23724365,327.8198547,241.9860992
1520,5/1/18 6:00,12081.26855,96.89712524,131.2469482,127.8595047,11.90461349,99.89319611,5990.919434,82.12432861,162.7624512,179.3304443,8.386230469,105.2833557,80.22766113,328.1982422,233.9477539
1521,4/30/18 13:00,10818.77148,97.11227417,130.1940918,126.6510086,11.10866451,100.2502441,6068.370605,83.06121826,158.682251,176.083374,8.432006836,105.5648804,80.07507324,327.7893066,233.7341461
1522,4/30/18 6:00,12888.51855,96.96578979,129.2327881,125.604248,15.47812271,99.97864532,5993.176758,79.0145874,157.1929932,174.6307373,8.438873291,105.4252625,79.84008789,325.8850098,232.4584961
1523,4/29/18 13:00,9394.150391,96.9909668,130.8776855,127.154541,9.468161583,100.1556473,5986.761719,80.48248291,159.1491699,176.4709625,8.406829834,105.393219,80.24139404,325.4882813,230.4199219
1524,4/29/18 6:00,12775.4209,97.52655029,130.166626,126.7089844,10.18289375,100.4577637,5948.036133,77.45666504,156.7321777,174.7406006,8.457183838,105.997467,80.75561523,325.5004883,226.3488922
