Index,Date,RX.TB.RECYCLE.CHARGE.BPD,RX.TB.RECYCLE.CHARGE.PCT,RX.NORTH.TC.CHARGE.BPD,RX.NORTH.TC.CHARGE.CV.PCT,RX.NORTH.FLUSH.PSIG,RX.NORTH.OUT.F,RX.SOUTH.TA.RECYCLE.CHARGE.BPD,RX.SOUTH.TA.RECYCLE.CHARGE.PCT,RX.SOUTH.TC.CHARGE.BPD,RX.SOUTH.TC.CHARGE.CV.PCT,RX.SOUTH.FLUSH.PSIG,RX.SOUTH.OUT.F,RX.SOUTH.WATERRETURN.F,RX.SOUTH.WATERRETURN.PH,RX.OUT.DELTA.F
336,1/19/22 6:00,609.9343872,18,2223.452148,13.43487358,150.9859772,90.97370148,6506.875977,51.53116226,2042.136597,17.2928772,155.3688354,93.74086761,81.07468414,4.781264782,-2.882078409
338,1/18/22 6:00,436.429718,18,1362.113403,2.353948355,150.8309174,90.86586761,6493.361816,51.60785675,1337.668579,9.019291878,155.0675049,93.73873901,84.80027771,6.064297676,-2.84301424
339,1/17/22 13:00,359.1618042,18,1844.790527,9.610091209,154.690979,92.82416534,6492.651855,52.13019943,1783.699829,14.57851028,158.8287506,95.8513031,84.7254715,6.063007355,-3.239443302
340,1/17/22 6:00,482.8302917,18,1909.203003,9.795248985,152.858551,92.79457092,6492.558105,51.94541931,1868.986084,14.83693123,156.9203644,95.99228668,85.09441376,6.041981697,-3.199231148
341,1/16/22 13:00,1203.960327,18,1833.509277,9.325216293,153.2094727,88.0563736,6486.396973,51.81995392,1817.85022,14.93788338,157.0509796,91.06448364,80.18782043,6.090926647,-3.003279448
342,1/16/22 6:00,882.1583252,18,1812.915039,9.137022018,153.4329071,91.21251678,6516.137695,52.02222061,1796.788696,14.24462509,157.4450226,94.52910614,84.42312622,6.031541348,-3.310249805
343,1/15/22 13:00,285.7146606,17,1786.914063,8.875397682,152.1811218,91.37865448,6491.499512,51.85159683,1815.294067,14.46414471,155.9580078,94.73606873,84.74208832,5.91775465,-3.251037359
344,1/15/22 6:00,0,17,1664.9729,7.909732819,153.572937,86.70889282,6494.266113,51.6711731,1658.463745,13.11725521,157.569931,89.91981506,80.34177399,5.945474148,-3.199867725
345,1/14/22 13:00,637.1036377,18,1739.015747,8.072058678,152.0514679,92.46368408,6480.496094,51.23114777,1735.436279,13.53584194,155.5855103,95.40544891,84.93943787,5.572739601,-2.99990201
346,1/14/22 6:00,403.3775024,18,1781.901855,8.808787346,154.2571564,91.44219208,6493.694336,51.47861099,1812.244019,14.50720596,157.9141388,94.73681641,84.80847931,5.573126316,-3.301362038
347,1/13/22 13:00,501.8694458,18,1659.369629,7.702708721,159.2747192,87.94772339,6500.210449,52.03695297,1626.596802,13.01652241,162.7897034,90.90950775,80.52074432,6.027118683,-2.978926182
348,1/13/22 6:00,328.6636963,18,1633.269531,6.551906586,154.954483,78.92115784,6492.545898,51.46443176,1705.915771,13.1331234,158.4311981,82.15608978,72.77781677,5.898356438,-3.166476011
349,1/12/22 13:00,523.2272339,18,1720.177002,7.955375195,155.929718,79.80147552,6518.004883,51.39740372,1744.462158,13.48496342,159.5953369,82.87309265,72.72896576,5.473196983,-3.12067461
350,1/12/22 6:00,747.6621094,18,2060.890381,11.8468895,152.0376434,77.17132568,6545.214355,51.14963531,1951.217407,15.90758324,155.3151398,80.30792999,68.38781738,5.670331001,-3.126201153
351,1/11/22 13:00,501.1957703,19,2035.981079,13.55488491,149.6900635,81.63251495,6464.418457,51.37106323,1837.760986,17.46406555,153.5332794,84.54154205,72.41516113,6.045138836,-2.901009083
352,1/11/22 6:00,640.2435303,19,2018.917114,11.80655193,152.3251801,77.54476166,6486.013184,51.39673996,1865.890503,15.70004082,156.2068481,80.77430725,68.50667572,6.091593742,-3.093181849
353,1/10/22 13:00,513.5682983,19,2201.985596,14.30377579,152.1697693,95.62679291,6484.871094,51.61631775,2173.767822,18.80927086,155.9403534,98.72047424,87.46495056,5.901370525,-3.05184412
354,1/10/22 6:00,0,12,2075.42627,13.2113781,150.649704,92.85422516,6516.100098,51.20118332,2000.306763,17.94998169,154.1835632,95.98986053,84.09065247,6.147663116,-3.075622797
356,1/6/22 6:00,300.8117676,21,1624.017334,6.841443062,153.2588501,82.21173859,6540.366699,50.74244308,1837.410156,14.17819118,159.5271759,86.06798553,74.79357147,6.19956255,-3.924357414
357,1/5/22 13:00,853.8508911,25,1443.256714,3.72898078,154.6460419,80.63201904,6395.726563,50.445858,1506.216431,10.54706478,161.0761108,83.72373962,74.23963165,6.164561272,-3.106610298
358,1/5/22 6:00,740.9210815,25,2484.644775,15.40554619,152.5347137,85.48480225,6370.782227,50.57138443,2352.397705,19.5617981,158.9510498,88.63339233,75.4262085,6.249798775,-3.134243965
359,1/4/22 13:00,206.4858551,18,1891.352905,9.628248215,150.1390381,85.80184937,6485.385254,50.82068634,1792.713623,13.51815128,156.4130859,88.78463745,76.36598969,6.202711582,-2.984951019
360,1/4/22 6:00,541.8413696,18,2015.776855,12,159.8736877,84.18532562,6194.211426,50.16712189,1657.970947,13,166.1637573,85.2623291,74.46645355,6.268692017,-1.084606886
361,1/3/22 13:00,94.4691925,18,2159.475098,12.29846764,149.5581055,85.30574799,6511.560547,51.00206757,2017.70105,16.61048889,156.3474121,88.17059326,75.10870361,6.255749226,-2.802365065
362,1/3/22 6:00,446.8100586,18,2465.240234,15.25522518,148.2618713,87.54221344,6503.089355,50.89587021,2205.373779,18.6591053,155.145874,90.65748596,76.53147888,6.231207371,-2.894135952
363,1/2/22 13:00,323.8582764,18,2579.726807,16.28031158,149.8815002,94.49427032,6495.525391,51.37125778,2329.234863,19.76586723,156.928009,97.40647125,82.77677155,6.189444065,-2.96320796
364,1/2/22 6:00,151.8523102,18,2538.429443,16.09365845,150.2364655,88.37181091,6500.11377,51.49167252,2281.019531,19.04982758,156.9502411,91.35112,77.11533356,6.217461586,-2.99784112
365,1/1/22 13:00,638.3115845,18,2610.603516,17.48528862,148.9820709,89.08695984,6502.659668,50.87939072,2342.481445,20.40497208,155.4964294,92.06547546,76.73258972,6.200757504,-2.994781017
366,1/1/22 6:00,688.6397095,18,2566.141602,17.47898102,148.5906677,88.89296722,6482.749023,50.98816681,2330.446777,20.53341103,155.4888611,91.8041153,76.61834717,6.377536774,-2.948774099
367,12/31/21 13:00,637.619812,18,2525.073486,17.23292732,150.2281342,89.32555389,6490.130371,50.78068542,2296.171143,19.85159302,156.9101868,92.10353088,76.9841156,6.243775368,-2.95560503
368,12/31/21 6:00,569.7857056,18,2491.462158,16.80335617,145.6523438,89.33042145,6508.241211,50.73841858,2298.143066,19.54911804,151.6825867,92.07894897,76.6432724,6.377532959,-2.897693157
369,12/30/21 13:00,484.4715271,18,2463.829834,15.64241409,151.9439545,89.82033539,6497.66748,51.27885056,2228.431641,18.69578934,157.8955383,92.78696442,76.98417664,6.278873444,-3.048171759
370,12/30/21 6:00,956.3878784,20,2607.3479,16.69745064,149.5304718,88.08607483,6510.058105,50.94637299,2370.32251,19.74780846,155.9816437,91.08770752,75.86391449,6.385560036,-3.014044285
371,12/29/21 13:00,658.4555664,20,2134.163574,12.39407921,153.2237396,86.41700745,6494.658203,51.29544067,1954.141235,16.07611847,159.401123,89.49414825,75.22963715,6.255794525,-3.029943943
372,12/29/21 6:00,995.6259766,18,1948.116577,10.24651623,153.971344,84.53996277,6500.628906,51.2134285,1848.99353,14.51911831,160.1494293,87.52655792,74.89846802,6.16809082,-2.926084757
373,12/28/21 13:00,669.4383545,18,2419.58252,14.78484631,147.1287537,89.69677734,6509.831543,51.10646057,2158.873779,17.99435425,153.0117035,92.50112915,76.95227051,6.377871513,-2.959023476
374,12/28/21 6:00,833.50354,18,2663.743408,17.24348068,148.8734741,89.88800812,6493.013184,51.50100327,2346.337402,20.29995346,154.5746002,92.65172577,76.83945465,6.51387167,-2.888387442
375,12/27/21 13:00,855.4308472,18,2674.297363,17.60101318,147.4754791,90.12987518,6489.954102,51.54015732,2373.168213,20.39158821,153.0565033,93.20058441,76.89723969,6.284443855,-3.113116264
376,12/27/21 6:00,841.6057129,18,2569.635254,16.84432411,149.618454,89.28407288,6482.799316,51.46959686,2279.820557,19.72505951,155.2069855,92.34235382,76.47922516,6.255796909,-3.101790667
377,12/26/21 13:00,626.5958862,18,2403.149902,15.20568085,151.0037842,92.08035278,6484.921387,51.3430748,2164.34375,18.24757576,157.0534821,95.07803345,79.186203,6.435958385,-3.052104473
378,12/26/21 6:00,877.6646118,18,2550.803711,16.07812691,148.7971497,89.30374146,6485.432617,51.55714417,2276.053955,19.34691429,154.8227234,92.43014526,77.01056671,6.274099827,-3.086184025
379,12/25/21 13:00,580.579895,18,2672.832764,17.72009659,148.8410492,90.62622833,6505.249512,51.40126038,2408.432861,20.68506432,154.704834,93.58119202,77.33158875,6.309195042,-3.00539875
380,12/25/21 6:00,794.840332,18,2604.531982,16.94106674,147.615387,89.8265152,6510.022461,51.2405014,2301.936768,19.57011986,153.5460205,92.64059448,76.81240082,6.289013386,-2.989470959
381,12/24/21 13:00,759.1730957,18,2698.42334,17.3967495,150.4519196,97.71671295,6495.245117,51.48059845,2424.223877,20.2494545,156.4512024,100.6250839,84.99423981,6.465787888,-2.882045269
382,12/24/21 6:00,637.2606812,18,2631.970215,17.25961494,147.7522583,93.51076508,6499.489258,51.5616188,2326.198486,20.22276497,153.6547546,96.40963745,80.81054688,6.505076885,-3.015379906
383,12/23/21 13:00,443.2906189,18,2780.62085,18.55491447,149.3894653,94.03052521,6519.654785,51.22278595,2468.665771,21.20640373,155.3066711,97.02911377,80.55615234,6.266817093,-3.024667025
384,12/23/21 6:00,478.0027771,18,2630.309082,17.43587685,148.0830841,89.7899704,6506.217285,51.41149902,2371.864502,20.2779789,154.1510315,92.83933258,77.55289459,6.27591753,-3.083259821
385,12/22/21 13:00,371.6716003,18,2554.344727,16.19778252,147.6332245,90.16150665,6501.040527,51.29259109,2304.909668,19.58216667,153.1467133,93.1552887,77.30245972,6.334897041,-2.95728898
386,12/22/21 6:00,697.9154053,18,2537.894043,16.21054268,149.3486938,89.04724884,6467.432617,51.56124496,2266.225586,19.21152115,155.2338867,91.93037415,76.86268616,6.870231152,-2.931090117
387,12/21/21 13:00,875.1085815,18,2599.802979,16.5398922,142.0449982,90.26798248,6497.342285,51.32604599,2279.333496,19.04668999,147.413681,93.20889282,77.74353027,6.596947193,-2.93195653
388,12/21/21 6:00,921.15271,18,2550.379395,16.22034073,148.4742737,88.19742584,6503.311035,51.4970932,2305.545166,19.27488327,154.4615021,91.2445755,76.64085388,6.569615364,-3.049260378
389,12/20/21 13:00,936.989624,18,2630.574951,16.52952576,150.9615479,89.10154724,6475.181152,51.58895493,2344.158203,19.65288544,156.7510529,92.20065308,77.27384949,6.546503067,-3.059590578
390,12/20/21 6:00,1353.108154,18,2714.602295,17.56944084,147.6985016,89.00696564,6505.519043,51.56452942,2417.894531,20.69927025,153.3837585,92.0688324,76.7806015,6.425066471,-3.02320385
391,12/19/21 13:00,835.2600098,18,2530.076172,15.73449135,147.672348,90.48561859,6523.916504,51.491436,2217.966309,18.31987953,153.1889038,93.43057251,77.739151,6.723891258,-2.966071844
392,12/19/21 6:00,1079.211182,18,2579.070801,19.94694519,149.8204956,81.22045898,6496.508789,51.52219772,2346.782227,23.10458946,155.4599609,84.14239502,69.53017426,6.406762123,-2.876860142
393,12/18/21 13:00,875.223938,18,2481.437256,15.49672222,152.1282349,85.57953644,6491.22998,51.40019226,2247.958496,18.94240952,158.0449371,88.49391937,74.17144775,6.41653204,-2.890777588
394,12/18/21 6:00,1367.70752,18,2599.571777,16.51665497,149.2888336,87.16571045,6468.615723,51.48891449,2330.171631,20.11444283,154.8195343,90.23581696,74.76016235,6.389696598,-3.16253233
395,12/17/21 13:00,766.6080322,18,2493.335693,15.39014053,152.4411011,94.41941071,6485.274414,51.77144623,2216.933594,19.06245613,158.0960236,97.36031342,81.15206909,6.305869579,-2.918719292
396,12/17/21 6:00,817.4526367,18,2748.899414,18.22609138,145.9082031,91.45431519,6501.058105,51.3754425,2441.795166,21.37365532,151.2506561,94.34432983,78.63311768,6.344694614,-2.858144045
397,12/16/21 13:00,882.7921143,18,2674.707031,17.93058395,153.1556702,93.22003174,6494.662598,51.45343399,2379.05835,21.05223465,158.5706329,96.32364655,80.38179779,6.300519466,-3.097822189
398,12/16/21 6:00,729.1367798,18,2557.446289,17.29052925,150.2485962,91.92593384,6502.985352,51.36011124,2293.822021,20.88803101,155.5440369,94.93376923,79.00262451,6.337725163,-2.945657015
399,12/15/21 13:00,780.8122559,18,2683.119385,17.88665771,148.5843811,93.73773956,6519.782227,51.39008331,2428.306641,21.41798401,153.5093842,96.96360779,81.08843994,6.269922256,-3.154049873
400,12/15/21 6:00,1204.849854,18,2659.77417,17.20426178,147.6242523,94.12614441,6512.472656,51.5054512,2368.581787,20.52987099,152.6739502,96.87153625,81.23779297,6.282265186,-2.987253666
401,12/14/21 13:00,948.5165405,18,2567.081543,16.37146568,152.2343292,95.04462433,6481.399414,51.53734589,2317.150879,19.88894463,157.2877808,97.78988647,83.10394287,6.339426041,-2.918986797
402,12/14/21 6:00,820.0432129,18,2515.140381,15.73766708,150.4027405,92.88547516,6500.622559,51.53704071,2277.464844,19.26183891,155.4291534,95.8996582,81.34894562,6.342060089,-2.989715576
403,12/13/21 13:00,509.3191223,18,2638.837158,16.89982796,148.3420258,94.47731781,6496.020996,51.52303314,2378.566895,20.46904755,153.0205536,97.55465698,82.28243256,6.248795033,-3.059519768
404,12/13/21 6:00,420.9480591,18,2447.081055,15.43929195,149.8832703,90.67688751,6496.488281,51.55775452,2242.343994,18.77298355,154.8194885,93.65234375,79.19921875,6.376404762,-2.958500385
405,12/12/21 13:00,740.1741943,18,2601.052979,16.97415161,149.3408203,93.96127319,6516.476074,51.46698761,2333.173096,20.24728012,154.1147308,97.07410431,82.18644714,6.347533703,-3.04864049
406,12/12/21 6:00,702.6311035,18,2575.978027,16.37576485,151.1746826,88.2596817,6489.617676,51.6046257,2319.322998,20.14505768,155.8691254,91.30065155,76.77401733,6.431454182,-3.018099785
407,12/11/21 13:00,909.9307861,18,2476.200928,15.22129822,148.7097015,90.02233124,6500.021484,51.37807465,2254.508545,18.95692825,153.7192993,93.03749084,79.27949524,6.387565613,-2.917585611
408,12/11/21 6:00,1007.705444,12,2518.484619,15.6848526,150.9620209,88.2469635,6496.647461,51.26882935,2316.960205,19.86359406,156.0307007,91.27619934,77.2011261,6.399425507,-3.000124216
409,12/10/21 13:00,952.1408691,18,2414.796875,15.39227581,149.6767426,94.58664703,6472.48584,51.1932106,2272.744385,19.87708664,154.3756866,97.70262146,83.82134247,6.374180317,-3.095402002
410,12/10/21 6:00,943.8486938,18,2391.568115,14.64515114,150.3390961,90.50328827,6542.884277,51.25881577,2190.190918,18.68429565,155.3036652,93.40490723,79.48281097,6.361676693,-2.91506362
411,12/9/21 13:00,639.0018311,18,2377.324463,14.68267345,152.2868347,93.85623932,6504.264648,51.23134613,2181.62915,18.52001381,156.9003143,96.80841827,82.26434326,6.358232021,-2.997097969
412,12/9/21 6:00,1121.516113,20,2577.669922,16.89844131,150.7827301,91.27839661,6484.49707,51.32830811,2370.911377,20.761549,155.3097687,94.35314178,80.05368805,6.313956738,-3.118633509
413,12/8/21 13:00,817.4285889,18,2787.897461,18.76473236,151.8135071,96.55457306,6497.67627,51.56821442,2485.704834,22.21222687,155.4641724,99.63989258,83.26568604,6.313337326,-3.023970366
414,12/8/21 6:00,1336.854248,18,2802.32666,19.35375023,150.5377502,91.94264221,6485.677246,51.67473602,2513.532959,22.74684715,154.6444397,94.84547424,79.02984619,6.541405678,-3.100819826
415,12/7/21 13:00,654.5235596,8,2635.818604,16.67925262,149.9086914,95.46224213,6511.345215,51.54231262,2376.304688,20.42235947,153.9181061,98.30389404,83.15548706,6.390191078,-2.836783886
416,12/7/21 6:00,796.5637817,10,2627.423096,16.62744713,150.5213776,87.29302216,6493.797852,51.37907028,2380.35498,20.48650169,154.7561646,90.30953217,75.81013489,6.370764732,-2.98795557
417,12/6/21 13:00,1083.794189,13,2457.624023,14.91296959,151.3154602,92.36508942,6477.961426,51.54616928,2235.776367,18.98394966,155.330658,95.2661972,81.43836975,6.279981613,-2.946957827
418,12/6/21 6:00,1232.407837,13,2691.776123,17.50148392,148.1701965,92.87346649,6514.219238,51.17811966,2398.438232,20.8012085,151.9614258,95.97374725,81.81084442,6.324443817,-3.111645222
419,12/5/21 13:00,1016.099609,13,2447.135986,15.02200794,152.0137634,95.6102066,6517.567871,51.19284439,2177.90918,18.55101776,155.3256531,98.6293869,83.51644135,6.295532703,-3.037486792
420,12/5/21 6:00,1276.851685,13,2568.86792,16.77485466,151.4312592,92.50946045,6498.577637,51.4098587,2334.001221,20.01374054,155.4049835,95.58105469,80.92193604,6.370919704,-3.078593254
421,12/4/21 13:00,999.083252,13,2517.451172,15.85471344,148.3566895,93.99979401,6512.188965,51.23387527,2239.136475,19.19417,153.5709076,97.08127594,82.22962189,6.272667408,-3.015881538
422,12/4/21 6:00,1243.338501,13,2649.40332,17.123909,150.4770966,93.26061249,6500.326172,51.38777161,2372.990234,20.55634308,155.9995422,96.35162354,81.7313385,6.329098701,-3.01342845
423,12/3/21 13:00,1201.305664,13,2541.14624,16.15046883,145.6906281,96.5998764,6515.22998,50.9821167,2273.342041,19.36940575,154.7378693,99.56639862,84.11760712,6.317590714,-2.964754581
424,12/3/21 6:00,1404.589722,9,2654.807861,17.38281059,147.0639191,95.05151367,6512.825684,51.3469162,2384.400146,20.70994949,155.8788605,97.96076202,82.94995117,6.430758476,-2.919619799
425,12/2/21 13:00,1150.196045,9,2766.385498,18.47031403,149.5666962,93.86795044,6523.863281,51.10908127,2517.311035,22.27345657,158.8625946,97.48344421,81.99624634,6.315580845,-3.564555168
426,12/2/21 6:00,1161.876587,9,2607.866943,16.6598587,147.6201324,93.25519562,6507.817383,51.335495,2310.875,20.16771889,156.6816711,96.18340302,81.38996124,6.448832035,-2.940109968
427,12/1/21 13:00,1206.481445,12,2579.926025,16.48758507,147.3591461,94.00829315,6487.941895,51.58747101,2314.775146,19.81218147,156.6955872,97.03524017,82.24029541,6.377594471,-3.016819954
428,12/1/21 6:00,1591.318115,10,2638.096924,16.96618843,146.5063171,92.55677032,6512.125,51.59607697,2364.69458,20.61735153,156.2893982,95.65363312,81.35471344,6.403100014,-3.086039066
429,11/30/21 13:00,2763.564941,18,2453.322754,14.01334953,148.3955383,93.26782227,6508.367676,51.30597687,2246.237305,18.00209808,158.6494446,96.35772705,81.68334961,6.307868481,-2.920755148
430,11/30/21 6:00,2961.381592,18,2599.842529,16.77196884,150.6045837,92.26047516,6506.877441,51.41456985,2343.646484,20.53085136,157.6294098,95.32711029,81.3998642,6.530588627,-2.946952581
431,11/29/21 13:00,2587.958496,20,2522.188721,15.98779392,148.7733154,93.02832031,6496.84668,51.60864639,2317.766846,19.8411808,155.9787598,96.00015259,81.91488647,6.460830688,-2.980365038
432,11/29/21 6:00,3004.80835,20,2519.105957,15.57504559,149.4041901,91.48783875,6473.536133,51.68819427,2274.39502,19.41238022,157.570694,94.626297,81.08621216,6.485534191,-3.148468733
433,11/28/21 13:00,2615.158203,16,2324.226318,14.63836193,151.2489319,91.96202087,6527.254883,51.59583664,2106.573486,18.57256317,158.4777832,95.09628296,80.97381592,6.397100925,-3.153738499
434,11/28/21 6:00,2772.125732,16,2262.514404,13.33744812,136.3965302,90.95546722,6490.320313,51.56271744,2068.427979,17.58561516,138.6998291,93.89718628,80.94787598,6.370697021,-3.022995472
435,11/27/21 13:00,3063.145508,19,2521.477783,15.47557259,135.0579529,93.20032501,6497.540527,51.52882385,2235.731934,18.93235016,137.1386261,96.2949295,81.71727753,6.128092766,-3.124965668
436,11/27/21 6:00,3141.828125,19,2554.070068,16.09535027,135.7404327,92.78515625,6505.991699,51.44962311,2291.279297,19.8478508,137.8348694,95.85005951,81.57904053,6.217783451,-3.032714128
437,11/26/21 13:00,3181.09668,19,2687.594971,17.8266716,136.1458282,92.61763763,6535.644043,51.51688385,2441.790527,21.15456772,137.859726,95.67292023,81.0556488,6.258772373,-3.057684898
438,11/26/21 6:00,3210.755859,19,2658.483398,17.30549049,134.6087494,93.40820313,6476.502441,51.71372986,2428.859131,20.78836823,136.330307,96.59423828,82.11212158,6.387649059,-3.074943542
439,11/25/21 13:00,3313.842773,19,2491.760986,16.64576912,133.354187,93.22541809,6502.071289,51.65496063,2270.091309,20.65156746,135.3797913,96.31285095,81.88171387,6.103679657,-3.154535532
440,11/25/21 6:00,3457.674316,19,2638.595703,17.14297867,136.2248077,92.9093399,6503.162109,51.56341553,2400.125244,20.80654335,138.0054626,95.89826965,81.47151184,6.136075497,-2.924391747
441,11/24/21 13:00,3352.386475,18,2571.418701,15.95558453,133.7394714,92.8604126,6488.17334,51.38837051,2286.900391,20.06703186,135.7460022,95.82215118,80.85632324,6.055322647,-2.950252533
442,11/24/21 6:00,3295.704834,13,2654.894043,17.34867668,135.7927246,91.95098877,6488.446777,51.44242859,2435.146729,21.62670898,137.8182373,95.0514679,81.03089905,5.983447552,-3.046756983
443,11/23/21 13:00,3590.14917,19,2020.303223,12.51970577,126.5411453,88.7719574,5741.936035,48.97753143,1255.24292,10,128.3302307,83.42920685,76.69677734,6.650212765,5.287676334
445,11/11/21 13:00,389.576355,20,2677.05127,16.81747627,152.2084656,93.56580353,6509.578613,51.55365372,2358.198486,19.88448524,163.3200989,96.37075043,79.50980377,9.64773941,-2.888582945
446,11/11/21 6:00,883.6751709,20,2850.244629,18.71929741,147.1497345,90.29693604,6510.740234,51.5503273,2587.94458,22.33953476,157.5171814,93.16523743,76.4251709,9.811015129,-2.857341051
447,11/10/21 13:00,653.5739136,20,2583.888672,16.144907,150.1917267,96.2658844,6504.97998,51.62580109,2349.611328,19.92711449,160.7818298,99.50785065,83.52131653,9.743715286,-3.065639734
448,11/10/21 6:00,933.6700439,20,2360.056152,12.7080698,151.693634,95.38961029,6498.274902,51.5859375,2168.31543,16.75464249,162.1318817,98.21084595,83.20159912,9.716010094,-2.965505838
449,11/9/21 13:00,444.6205444,20,1957.10791,10.36302567,152.9451141,95.48153687,6513.153809,51.48590851,1860.415649,14.96657848,165.4952393,98.63244629,84.45809174,9.653383255,-3.178791523
450,11/9/21 6:00,883.6455078,20,2114.650635,11.60184097,153.9116669,92.81539917,6487.270508,51.59089661,2030.459229,16.57969666,165.874527,95.89559937,82.5983963,10.66955376,-3.079903603
451,11/8/21 13:00,512.2363281,18,1843.489502,9.251217842,158.4754791,91.12699127,6283.243164,50.65954208,1951.023682,15.79873085,164.3676453,93.14630127,80.89698792,9.965845108,-2.210391521
452,11/6/21 13:00,531.3251343,18,2401.502197,14.47171879,159.5930176,90.17625427,6504.692383,51.65850449,2285.291992,19.36608887,167.0695038,94.1199646,77.5509491,8.73736763,-3.881193161
453,11/6/21 6:00,872.3492432,18,2461.173584,14.61648369,158.2358856,87.62824249,6533.89209,51.43721008,2352.593506,19.87644768,166.691452,91.45718384,75.82223511,9.626888275,-3.72667098
454,11/5/21 13:00,746.2432251,18,2431.221191,14.41008282,159.4964294,89.82510376,6479.950195,51.61034393,2296.098145,19.46949959,167.0798035,93.39807129,77.29776001,9.708521843,-3.725070477
455,11/5/21 6:00,1469.784058,18,2452.026123,14.43365479,156.505722,87.99744415,6515.791016,51.5989151,2318.650391,19.63162231,163.406311,91.85813141,76.37023926,9.777768135,-3.707440376
456,11/4/21 13:00,1101.405884,18,2548.506104,15.30567074,157.7652893,89.05029297,6508.938477,51.57105255,2415.322021,20.66093063,164.904953,92.71310425,76.81509399,9.640954018,-3.722523689
457,11/4/21 6:00,984.3670044,18,2468.283691,14.69825077,157.4479828,88.79920197,6498.843262,51.68948364,2336.593994,19.62327957,164.5181427,92.68141937,77.05857849,9.686196327,-3.733362913
458,11/3/21 13:00,1315.552734,18,2419.221191,14.32095432,160.3202362,88.20006561,6609.74707,51.93336487,2299.226807,19.42246246,167.2533112,91.94739532,76.64337158,9.627356529,-3.728309631
459,11/3/21 6:00,1282.622803,18,2459.274658,14.52639198,159.4955902,88.36882782,6615.959961,51.98758698,2325.033447,19.55309296,166.184845,92.11425018,76.83879089,9.613899231,-3.73892951
460,11/2/21 13:00,1107.181641,18,2531.478271,14.85142899,158.0228119,89.16321564,6594.989746,51.88482666,2399.024902,20.0275898,163.9457092,92.63955688,77.13286591,9.526966095,-3.725430489
461,11/2/21 6:00,1224.169434,18,2337.590088,13.84763336,157.8402863,86.50872803,6606.86377,51.67630005,2250.026367,18.73495483,163.353363,90.11756134,75.47052765,9.483922005,-3.588405371
462,11/1/21 13:00,1078.477905,18,2407.845947,14.52417278,156.4867706,88.85180664,6607.211914,51.87560654,2310.88501,19.37412453,163.961319,92.63558197,77.43365479,9.475728035,-3.687858343
463,11/1/21 6:00,1123.787231,18,2565.951416,15.58857441,155.8432007,88.65194702,6585.445801,51.95652771,2452.079102,20.72015762,164.0459137,92.18397522,76.91958618,9.511042595,-3.648807287
464,10/31/21 13:00,1615.081665,19,2404.44043,13.74383068,156.2004089,88.29498291,6500.051758,51.43388367,2343.260254,19.14698792,164.0892029,91.95556641,76.93780518,9.384985924,-3.679035902
465,10/31/21 6:00,1596.725464,19,2381.389648,13.35530949,158.115387,87.50610352,6514.069336,51.45705032,2339.428711,19.32493019,166.1911011,90.98206329,76.93023682,9.367735863,-3.587444305
466,10/30/21 13:00,1404.932373,19,2453.983887,15.2831955,159.7428284,89.26764679,6517.470215,51.96173859,2401.246582,20.71458817,167.0116272,93.08296204,77.34240723,9.348934174,-3.799834728
467,10/30/21 6:00,1381.514526,19,2502.326416,15.19407654,156.7385864,88.22174072,6497.564453,51.48559952,2433.942139,20.50881767,164.3799591,91.88354492,76.80244446,9.3786726,-3.674751282
468,10/29/21 13:00,1049.208618,19,2326.761475,13.05498791,160.762146,87.70767975,6503.141602,51.49279785,2300.57666,18.59310341,168.6934967,91.62516785,76.65604401,9.464161873,-3.769662619
469,10/29/21 6:00,1295.820801,19,2338.045654,13.75386524,156.5448151,85.91095734,6482.04834,51.48837662,2311.016846,19.15378761,165.192276,89.8529129,75.69885254,9.593198776,-3.851131678
470,10/28/21 13:00,1838.928223,19,2264.591309,13.49129009,161.9720459,87.72278595,6491.143066,51.94961929,2241.72583,18.88438606,170.9632874,91.57410431,76.55484009,9.704755783,-3.820842266
471,10/28/21 6:00,1716.698608,19,2397.530518,15.04879284,156.234024,85.76786041,6482.782715,51.57429123,2303.18457,20.16318893,165.0494537,89.42256165,74.62369537,9.64904213,-3.661817312
472,10/27/21 13:00,1169.855103,19,2464.830811,15.25068855,157.9673309,87.29858398,6489.701172,51.50296021,2382.754883,20.96524048,167.8316803,90.97611237,75.97007751,9.535851479,-3.69272089
473,10/27/21 6:00,1569.821899,19,2387.972412,14.95463753,157.3539886,86.36265564,6419.935059,50.77070236,2400.82666,20.97514725,167.4303894,90.10609436,76.07592773,9.503177643,-3.730414152
474,10/26/21 13:00,1183.731079,18,2418.592041,15.26777363,157.1235657,95.05767822,6505.991699,51.32133865,2340.541016,21.23189735,166.8434143,98.84033203,83.73719025,9.379812241,-3.769324541
475,10/26/21 6:00,1674.773193,18,2433.54834,15.63590622,158.9243774,93.48847961,6500.455566,51.3395195,2379.920654,21.1228714,168.7402039,97.0898819,82.4896698,9.357774734,-3.610930681
476,10/25/21 13:00,1150.418091,18,2553.150879,16.78452301,153.2881775,91.54205322,6491.305176,51.35715866,2500.135986,22.56798744,163.7075958,95.28987885,78.78039551,9.27021122,-3.773320913
