Date,TA.Charge.BPD,TA.OH.PSIG,TA.Tray4.F,TA.OH.F,TA.RECV.PCT,TA.RECV.PSIG,TA.REFLUX.BPD,TA.RECYCLE.TO.CONTACT.BPD,TA.RECYCLE.TO.CONTACT.F,TA.TRAY39.F,TA.TRAY45.F,TA.DP.PSIG,TA.BTM.PSIG,TA.BTM.LEVEL.PCT,TA.BTM.REBOIL.OUT.F,TA.TOP.REBOIL.OUT.F
6/29/2019 6:00,14167.19043,97.55788422,135.2279816,133.8856354,20.29615402,100.1063995,6573.717773,6088.108398,85.48379517,169.2067719,185.3197632,4.954678059,102.5130005,85.14138031,320.7204895,208.7039337
6/28/2019 13:00,12346.77148,97.33180237,138.1405182,136.2824249,20.02054214,100.1918411,4112.632813,5716.894531,87.38385773,177.6320648,198.5030518,4.487554073,101.8044891,84.88163757,336.9979553,264.746521
6/28/2019 6:00,8411.59668,97.65252686,137.3541412,135.1069641,25.79512978,100.7323685,3709.003418,2651.605713,82.52410889,176.3403931,196.7951355,3.725505829,101.3809052,84.93309021,336.4746094,262.1959534
6/24/2019 13:00,13315.58594,97.14492798,136.9110107,134.01651,15.36801052,99.99510193,7004.620117,6011.106445,91.4197998,173.8309021,186.4299011,5.134260178,102.2625198,79.94992065,320.2746887,220.4466858
6/24/2019 6:00,12826.31543,97.08098602,135.7718811,132.8097382,20.06072044,99.71134949,7099.973633,6037.397461,84.15672302,171.9096832,186.227417,5.214143753,102.2653885,79.40501404,322.6845398,215.4539948
6/23/2019 13:00,11644.49023,97.48281097,134.0681458,131.7668304,9.217810631,100.1426926,3807.819824,6020.519531,89.16357422,168.8326416,182.6021423,4.970453739,102.4292603,80.68556213,326.8710327,216.7184601
6/23/2019 6:00,12698.37988,97.24273682,133.4686279,131.4453125,12.17470551,100.0183105,7038.709961,6015.152344,88.74817657,163.0279541,179.0527344,5.104057312,102.3490906,79.5791626,327.1240234,213.4155273
6/22/2019 13:00,13007.06543,97.54772949,132.9711914,130.5450439,18.11317444,100.1403809,3170.348633,5972.388184,88.04627228,159.7015381,176.7242432,5.076599121,102.6237488,79.61120605,325.0793457,215.3442383
6/22/2019 6:00,13488.98145,97.11914063,133.3007813,130.9460907,20.23366547,100.004158,6037.46875,6114.067383,85.16235352,160.8673096,175.3320923,5.089774132,102.1978455,79.69619751,325.012207,228.1983795
6/21/2019 13:00,12977.01172,97.09963226,133.7114716,131.0903015,11.40084362,99.96686554,3597.633301,6199.368652,89.17236328,161.2073669,175.8687439,4.925206661,102.0434799,79.38580322,325.5981445,232.7404327
6/21/2019 6:00,13110.30566,97.36842346,133.8614655,131.2957764,19.31561279,100.0763626,6007.259766,6134.293457,87.26374817,160.1218414,174.3813477,5.09744215,102.4523315,79.92569733,322.6763916,226.2609558
6/20/2019 13:00,13413.23633,97.31261444,133.0919342,130.7870483,10.73317337,100.0940704,5289.168945,6234.869141,83.54081726,159.7648163,173.0874176,4.925149918,102.2155228,79.61447906,322.2279663,224.2020569
6/20/2019 6:00,13015.25488,97.16957855,132.7837677,130.5407257,21.34405899,99.95713806,5993.193359,6149.575684,83.30862427,157.8081818,171.1976624,5.115509033,102.2955933,79.78383636,320.0302124,219.9529419
6/19/2019 13:00,13301.49121,97.82431793,133.1298828,130.7957764,17.48688126,100.3685455,6835.163574,6467.711914,87.95489502,158.676651,173.4064941,5.062946796,102.8584518,80.59784698,315.0822754,205.7072754
6/19/2019 6:00,12777.9043,96.92266846,132.8291779,130.7232513,22.82291603,99.57188416,7058.692383,6413.387695,81.79466248,161.4810486,175.8682404,5.165431023,102.0814743,79.52256012,315.0528564,204.8109131
6/18/2019 13:00,13356.95313,97.15622711,134.1031494,132.2784424,13.30039978,99.89511871,7000.996582,6418.588379,88.01922607,164.4731598,177.0153961,5.179345131,102.3209152,79.21775818,315.2833862,206.3784637
6/18/2019 6:00,13133.12793,97.41785431,134.0959625,132.2679291,19.1137085,100.0207596,7036.96582,6330.041504,81.48706818,163.5477142,177.0019531,5.21612072,102.6195297,80.29780579,314.2913208,202.1305389
6/17/2019 13:00,13268.02148,97.13516235,134.0881348,131.8084717,11.3342886,99.93438721,7020.761719,6267.105469,88.79394531,165.5700836,177.7191162,5.005645752,102.200325,79.29992676,315.4968262,210.2111969
6/17/2019 6:00,12791.26758,97.0319519,134.007782,132.0617676,16.82911682,99.58438873,7044.214844,6463.264648,84.45993805,164.618927,177.9015198,5.234636307,102.2616806,80.14450836,315.641571,206.7966461
6/16/2019 13:00,14151.25195,97.28865051,135.2495422,132.5958252,12.3598299,100.0805359,6999.769531,6421.489746,89.59197998,169.7069397,182.3591003,5.144570351,102.4200516,80.09112549,314.8005371,213.6666565
6/16/2019 6:00,14263.78027,97.6355896,135.0783386,132.701828,17.14578629,100.2060089,7040.339355,6375.733887,83.37708282,168.6068878,182.4066162,5.199051857,102.8295135,79.90537262,314.8847961,210.3124695
6/15/2019 13:00,13955.9502,97.29852295,134.9925995,132.4089203,11.72715282,99.95021057,2491.49292,6449.46582,86.92817688,168.1093292,181.3354492,4.975790024,102.2871857,79.36748505,315.5944824,213.9566193
6/15/2019 6:00,13861.7207,97.62628937,135.1529236,132.5558777,19.18698883,100.2210236,6998.837402,6420.564941,83.18264771,166.8211975,180.7871552,5.187363148,102.8026199,80.19083405,314.5971985,210.1695709
6/7/2019 13:00,11805.49023,97.11057281,133.2676697,131.3861847,11.32190037,99.95631409,6797.429688,6595.128906,85.98713684,163.6219025,176.7925262,5.146901131,102.2917175,75.48612976,322.7848206,208.0561676
6/7/2019 6:00,12690.82031,97.41422272,133.291626,131.8438873,10.37393188,100.2027206,6830.683594,6456.84668,81.19576263,159.4928894,173.7235565,5.234100819,102.6533508,75.59054565,321.8542175,200.9078217
6/6/2019 13:00,13991.32813,98.14586639,134.9859314,133.9050293,6.668688297,100.9637909,6052.977539,6566.349609,82.09114838,166.276947,173.6782532,5.18088007,103.3216858,76.86060333,302.1147766,199.7966614
6/6/2019 6:00,12893.91699,96.99757385,135.4672241,133.6288452,25.46254158,99.71807098,5934.277344,6570.012695,80.65203857,169.4662018,179.7639923,5.134075642,102.1224747,74.34964752,320.9369202,216.859314
6/5/2019 13:00,12005.78223,96.84677124,133.4259033,132.0404053,10.80774403,99.74975586,6332.033203,6540.678223,85.68267822,163.0096436,174.5605469,5.129241943,101.9760132,74.54376221,320.0866699,211.4807281
6/5/2019 6:00,12005.78223,96.84677124,133.4259033,132.0404053,10.80774403,99.74975586,6332.033203,6540.678223,85.68267822,163.0096436,174.5605469,5.129241943,101.9760132,74.54376221,320.0866699,211.4807281
6/4/2019 13:00,13187.66211,97.32622528,134.2878571,132.421875,9.564444542,100.1100235,6349.304199,6701.078613,85.73926544,163.6997681,175.515686,5.062180519,102.3617859,74.87981415,320.6426086,209.5234222
6/4/2019 6:00,12974.79004,97.66689301,134.5601959,133.0301361,15.85620499,100.3598785,6341.835938,6735.522461,81.78863525,164.5635681,177.4312897,5.187793732,102.8106766,74.38356018,318.548584,209.7753601
6/3/2019 13:00,13093.37988,97.25053406,134.1967468,132.3820801,12.11321163,100.091095,6346.64502,6533.205566,85.95970917,164.355423,176.9347839,5.120880604,102.3847275,74.61832428,318.1109009,215.5576935
6/3/2019 6:00,13271.39941,97.35568237,134.1011963,132.2608185,11.99986458,100.2102127,6404.774902,6581.489258,80.33427429,165.4279633,178.9081879,5.184979439,102.5564194,75.50229645,317.4541931,211.4419708
6/2/2019 13:00,14108.8291,97.38014984,134.7969513,132.2569275,12.93200207,100.2498703,6345.00293,6563.176758,85.11792755,169.3585968,181.8569794,5.177307129,102.5420761,74.57213593,318.3755493,217.3062744
6/2/2019 6:00,13795.75098,96.3366394,134.2077179,132.068924,23.7917099,99.03197479,6397.153809,6639.893066,82.70127869,169.62677,182.2651825,5.194146633,101.5124741,74.80736542,318.6491699,217.272583
6/1/2019 13:00,13504.56445,97.14369965,134.4561462,132.184082,12.09864616,99.93444824,6297.127441,6584.433105,88.74547577,168.3054047,180.7480621,5.025248051,102.1595612,74.49609375,318.4561768,220.4432526
6/1/2019 6:00,13824.32715,97.58886719,134.7351074,132.2836761,16.89669037,100.2305069,6334.418945,6528.100586,84.12185669,167.6439514,181.2530518,5.210941315,102.7252045,74.43567657,317.5108643,215.4232025
5/31/2019 13:00,14482.21582,97.52119446,134.584137,132.2867889,10.51184464,100.3454285,6329.850586,6664.105469,84.63212585,166.1356812,180.3711395,5.084035397,102.6380844,75.20041656,317.956543,215.4210663
5/31/2019 6:00,13243.6377,96.94290161,133.8287354,131.8969727,15.69129658,99.77991486,6326.978516,6653.171875,81.16455078,166.0522461,179.6905518,5.090332031,102.0423889,75.32043457,318.2922363,215.1062164
5/30/2019 13:00,13914.71582,97.34106445,134.1237488,131.7759399,17.8725605,99.97023773,6358.23584,6566.345703,80.4982605,164.8946228,179.1948547,5.206074715,102.5303497,75.70317078,318.1521301,214.0638733
5/30/2019 6:00,13702.14355,97.2219696,134.0008087,131.8260651,19.78759766,99.90787506,6363.08252,6551.04541,80.0845871,164.3951416,179.2938232,5.178545475,102.4040375,74.84443665,318.0725098,213.3643646
5/29/2019 13:00,14207.81641,97.44901276,133.9342804,131.605957,13.7497263,100.2188339,6302.902832,6667.76123,81.41577148,161.6528473,177.3986664,5.188899517,102.6010056,75.07740784,316.9749451,210.5030518
5/29/2019 6:00,14110.20215,99.89720154,135.2599945,133.0041199,36.36803436,102.5379944,6381.335449,6539.599609,75.82376099,162.7388763,177.4042358,5.301457882,105.1466446,77.58742523,311.6960144,203.5731049
5/28/2019 13:00,13870.75391,97.57842255,134.7412415,132.3181458,14.36647606,100.2355194,2929.163574,6549.896973,82.67871857,165.7684326,178.9917297,5.115910053,102.6523056,75.42662048,313.8000488,203.0836334
5/28/2019 6:00,13814.58301,97.41226959,134.0036926,131.7850647,22.67876244,100.0635529,7017.152832,6647.932129,86.02550507,162.0646057,176.9155121,5.195188046,102.6557236,75.05033112,311.703064,202.8282318
5/27/2019 13:00,13709.91016,97.44953918,134.466507,132.3852234,16.821064,100.0364609,6996.918457,6659.069336,89.05371857,165.4071045,178.4803009,5.192457676,102.6446152,74.81070709,313.9466858,206.5261841
5/27/2019 6:00,13231.34082,97.45015717,134.6466064,132.7624054,23.18011665,100.0542145,7038.959473,6543.837402,86.25640869,167.9606476,180.525589,5.167899609,102.6180573,75.10006714,314.1213379,206.0752258
5/26/2019 13:00,14574.26074,97.30828857,136.3109589,133.6241302,18.9548645,99.84490967,7050.24707,6668.835449,87.32804108,171.8933258,183.40979,5.211228848,102.5265121,74.29577637,314.1278687,209.0985565
5/26/2019 6:00,13144.22656,97.13425446,136.1798401,133.8681488,22.40532303,99.84588623,6479.845703,6518.350586,84.72866821,171.7882385,182.5372467,5.191887379,102.3157654,74.46005249,315.2648926,215.4944
5/25/2019 13:00,14050.25195,97.31458282,136.9759674,134.366272,15.2920084,100.0465317,6480.111816,6651.707031,88.7106781,173.6110229,184.7173615,5.064077854,102.4043045,75.24558258,318.1073914,218.6367798
5/25/2019 6:00,13521.11523,97.26662445,136.8572235,134.3425751,21.56343079,100.1349106,6505.443359,6602.890625,86.10649109,172.7855682,184.2836151,5.339700699,102.5956879,75.25680542,317.7404785,216.4668274
5/24/2019 13:00,12888.35742,97.07421875,135.4675293,132.8430481,10.62487316,99.9360199,5966.705078,6683.897461,88.76264191,171.1880188,181.1477814,5.05684042,102.1276855,75.19591522,318.3670654,217.6161957
5/24/2019 6:00,12435.64258,97.24940491,135.2901306,132.6387482,13.00457001,100.0976563,6035.723633,6640.533691,85.57627869,169.7174072,180.2977295,5.081531525,102.3162994,74.93553925,318.194458,215.9706726
5/23/2019 13:00,12261.24219,97.32892609,134.6283722,132.636322,9.130738258,100.2208633,6131.764648,5984.106445,86.15789032,167.480072,177.3242798,5.063056946,102.366127,75.38148499,320.813324,216.3326111
5/23/2019 6:00,11761.1416,97.2495575,134.6886444,132.575119,20.24329185,100.0501099,5476.308105,5839.683594,85.95948792,167.2318573,178.3017731,4.958805084,102.2277832,75.45249939,320.9708557,231.1279297
5/22/2019 6:00,13580.24902,97.8160553,134.8117371,132.4048004,15.45426846,100.4551773,6277.789063,6457.498047,82.83530426,166.6396179,177.8692627,5.135556698,102.9293213,75.39414978,315.8698425,209.4403839
5/21/2019 13:00,11397.70801,97.41908264,135.843811,132.7103729,16.97480011,100.2397919,4967.424316,5659.602539,82.04511261,170.9614868,182.3099213,4.930175304,102.362442,74.83961487,320.4964294,235.7910156
5/21/2019 6:00,11994.11816,97.75682068,135.6565399,132.7760773,25.29889488,100.6297989,3925.013428,5594.501953,81.93906403,165.5678253,177.7790833,4.865128994,102.6430817,72.05619049,321.4669189,240.9956818
5/20/2019 13:00,9802.464844,97.02877045,134.4784851,131.9303894,4.580293179,99.96149445,6439.996582,6215.766113,88.35953522,167.6900635,178.2769318,4.999399662,101.9484329,75.84642792,318.9026184,214.289093
5/20/2019 6:00,12609.66504,97.43540192,134.1491699,131.5704346,10.59482479,100.2227859,6443.125,6132.279297,88.54522705,165.9851227,177.633667,5.136108398,102.5550842,80.41294098,316.5039063,209.9670563
5/19/2019 13:00,12964.25977,97.54918671,134.6566467,131.8246155,10.26682758,100.4274597,6477.042969,6187.155762,85.16543579,166.8931732,178.605896,5.181074619,102.6891098,79.86165619,316.8338928,209.7916718
5/19/2019 6:00,12865.60449,97.3502121,134.1646881,131.4656219,19.22180557,100.0179214,6504.588867,6165.771973,83.25153351,164.7623444,177.4203186,5.213297367,102.5345306,80.20594025,317.0098572,209.637207
5/18/2019 13:00,11773.71387,97.47107697,134.6147308,132.1458588,19.28492928,100.1184311,6426.129395,6240.646484,82.80284119,166.557785,175.8787079,5.032477379,102.4737473,79.77955627,315.8659058,208.2572937
5/18/2019 6:00,11515.64355,97.912117,135.4671173,132.9017639,24.57610893,100.6952896,6458.09668,6244.685547,83.52352905,170.6949158,181.8422241,5.315000534,103.203598,78.94068909,316.7161865,215.2183075
5/17/2019 13:00,13380.05859,97.35070038,135.2415161,132.4390564,14.75517559,100.0497513,6828.807617,6533.772949,87.23922729,171.1107635,181.2193146,5.110645771,102.453537,79.852211,316.5164185,206.7934418
5/17/2019 6:00,13908.9541,97.35301971,135.3964081,132.7432404,20.14712334,99.98182678,6871.711914,6530.33252,84.44366455,170.9494019,182.0639801,5.207603931,102.569725,79.90798187,316.9006348,206.6730042
5/16/2019 13:00,12827.55762,97.27085114,135.9508057,133.1900482,11.85569096,100.0802383,6868.540039,6444.376465,84.95005035,171.8742828,182.5890656,5.133054733,102.4393158,79.24517822,318.9490356,208.3978729
5/16/2019 6:00,13389.41992,97.16060638,135.0372314,132.4554443,18.27301788,99.70398712,6866.862305,6555.289551,87.51983643,170.8862305,182.891861,5.191040039,102.3445129,79.52270508,318.951416,210.7238922
5/15/2019 13:00,13100.48145,97.29876709,134.8800049,132.2471313,10.19456959,100.010498,6821.213867,6514.047852,89.086586,171.115036,182.1746826,4.953187466,102.2903976,79.93312073,321.3031006,212.1403046
5/15/2019 6:00,13901.21484,97.22240448,134.6923828,132.1350098,14.82017326,100.0030594,6848.502441,6351.327637,86.28235626,169.8760986,182.135025,5.17380619,102.401741,79.69360352,321.2097168,210.1867828
5/14/2019 13:00,12721.63867,97.47270966,134.3866882,132.3420105,10.6498127,100.3227921,6664.322266,6492.469238,87.54018402,163.6788177,176.3804779,5.147091389,102.6525574,80.24440002,319.7647705,208.0476227
5/14/2019 6:00,12614.43457,96.83164215,133.6486816,131.9976807,17.6021347,99.4695282,6450.240234,6453.537109,82.41194153,162.1428986,174.697876,5.22269249,102.0631256,79.22926331,318.7359314,205.859375
5/13/2019 13:00,12424.93848,97.10688019,134.2645416,132.1536255,12.06015205,99.95587921,6494.254883,6564.350586,87.64393616,162.8986816,174.5239258,5.118660927,102.2561111,80.12207794,318.0892334,207.043457
5/13/2019 6:00,13130.03906,97.38751221,134.2193604,132.2768097,17.62567902,99.96469116,6468.81543,6436.97998,83.81937408,162.9285736,176.1852112,5.17342329,102.5084534,79.717659,317.9937439,206.947113
5/12/2019 13:00,12942.80469,97.14478302,134.2236633,132.2446594,10.70821381,99.9925766,6464.873047,6581.630371,84.75378418,164.3817749,176.0806274,5.1705966,102.3137207,80.16927338,317.9384155,209.3472137
5/12/2019 6:00,13278.1709,97.36831665,133.6456299,132.0291138,19.3310051,100.0079956,6481.060547,6403.013672,79.53555298,160.5490112,174.6664429,5.214176655,102.6163864,80.58495331,317.7122498,204.7649994
5/11/2019 13:00,13723.375,97.69415283,133.8614349,131.9601898,12.84997559,100.4927139,6469.651367,6528.17627,79.49964905,161.1508179,175.0699005,5.241883278,102.9274902,79.95552826,317.7291565,205.7328186
5/11/2019 6:00,13152.12793,97.7781601,133.882309,132.1453857,14.87130451,100.5335007,6489.720703,6412.46582,77.79571533,161.2156525,176.154007,5.349261284,103.1317978,79.83568573,318.156311,208.0627594
5/10/2019 13:00,13381.41406,96.82398987,133.9694061,132.0048065,15.20860767,99.81449127,6746.682129,6579.705566,75.83007813,163.1869354,177.9181976,5.37272501,102.2300644,79.85640717,318.8025818,209.4296417
5/10/2019 6:00,13075.28613,97.36175537,134.2834473,132.5073242,17.55695534,99.99542236,6594.032715,6544.716797,74.94049072,163.1774902,177.3468018,5.291748047,102.5848465,79.89807129,317.8283691,206.1035156
5/9/2019 13:00,13337.36426,97.12397003,135.0485077,132.915329,13.16165733,99.9345932,6512.801758,6549.985352,74.97253418,168.8089294,179.8145905,5.149970531,102.3346024,79.84699249,318.077179,207.7235107
5/9/2019 6:00,12485.32715,97.06065369,134.979248,133.2112732,22.29688644,99.76159668,6569.302734,6540.391113,76.34630585,168.1119385,178.7445068,5.224659443,102.255455,80.09500122,317.2271423,206.9033508
5/8/2019 13:00,14186.55371,97.4647522,137.1002197,134.3933105,12.15617847,100.2227859,6499.960449,6403.001465,83.45336914,172.555542,182.3944092,5.076599121,102.5871277,80.05065918,317.7368164,211.328125
5/8/2019 6:00,14012.32422,97.25117493,137.1111908,134.76474,19.54646111,99.86552429,6504.755859,6499.789063,83.54309082,172.8466492,183.8675232,5.144075871,102.4026184,79.52263641,320.1908569,213.8692932
5/7/2019 13:00,13888.38281,97.31443024,137.0146027,134.4481659,14.18521786,100.1887131,6021.433594,6532.36377,83.98293304,173.9073029,183.7960052,5.147796631,102.4820251,79.74420166,322.0803833,223.2514343
5/7/2019 6:00,13639.68066,97.03457642,136.2133484,133.8867493,17.71133995,99.64056396,5993.799805,6558.462891,82.41274261,172.493866,183.242157,5.056845188,102.0845795,79.7862854,322.0415039,222.3133545
5/6/2019 13:00,13558.02832,97.38290405,135.3118896,133.0841064,9.392044067,100.2044754,6390.00293,6410.365723,87.77618408,167.1142578,179.8370361,5.165870667,102.5299149,79.39453125,321.9116211,216.0705719
5/6/2019 6:00,13944.89355,97.36132813,134.7464752,132.8430176,17.52933693,99.94859314,6832.817383,6485.713867,87.09395599,164.9536133,179.8300934,5.197585106,102.5832901,80.37201691,322.1086121,212.504303
5/5/2019 13:00,13107.71094,97.1534729,135.0646973,132.421875,16.1490612,99.98474884,5923.767578,6031.783203,89.54925537,165.5761719,180.4931641,5.023948669,102.1591187,80.19561768,321.7651367,231.6650391
5/5/2019 6:00,11539.12402,97.29421234,133.2611084,132.2906494,21.05055428,99.95423126,7057.895508,5823.782715,85.51025391,160.3790283,175.1892242,5.255126953,102.5276184,85.23101807,321.7651367,205.3405914
5/4/2019 6:00,13878.3877,93.44329834,134.5153809,132.0159912,21.72598648,96.15631104,6067.04248,6484.37207,83.77075195,171.3104248,182.0678711,5.170440674,98.60458374,79.82177734,319.4824219,225.2807617
5/1/2019 13:00,13746.35352,97.40066528,136.2091064,134.1217041,13.00870514,100.2410965,5969.049805,6319.373047,88.48876953,170.2484131,181.5460205,3.645565987,101.0398865,79.86602783,315.8630371,223.7854156
5/1/2019 6:00,13673.64258,97.62763214,136.3570557,134.1929932,18.39500046,100.3350906,5944.752441,6225.291992,87.82910156,170.2854309,181.7468414,3.828469038,101.4785233,80.31005859,315.5310059,221.7263184
4/30/2019 13:00,13967.36133,97.4647522,136.8011475,134.4390869,19.90597343,100.0976563,5955.331055,6445.646484,90.04364014,172.6318359,183.5174561,3.707885742,101.1177063,80.33599854,317.8955078,226.953125
4/30/2019 6:00,13290.3291,97.33200073,136.5905762,134.2254639,21.32018661,100.0488281,5980.603027,6484.490723,85.19897461,171.0784912,183.1878662,3.845214844,101.1360168,80.44433594,317.6330566,221.6003571
4/29/2019 13:00,13410.1709,97.26333618,136.3922119,134.2681885,8.976442337,100.1339798,6009.072266,6290.506836,89.89257813,170.9747314,182.6690674,3.745500088,101.0238647,80.22155762,317.8100586,222.4182281
4/29/2019 6:00,13866.45508,97.32055664,135.9924316,134.1583252,14.39613914,100.1922684,5998.86084,6309.156738,85.97259521,169.9493408,182.1014404,3.831474304,101.1932449,80.55267334,317.1325684,219.5739899
4/28/2019 13:00,11999.29785,97.40066528,136.1358643,134.3414307,14.17560005,100.3417969,5978.024414,6516.682617,87.36572266,170.2606201,180.1330719,3.774253845,101.1657715,79.50286865,320.2575684,221.4538727
4/28/2019 6:00,13419.25,98.02093506,137.4328613,135.0494385,12.51231194,100.8514481,6063.122559,6333.390137,77.96020508,167.1569977,181.1004639,3.735351563,101.8180847,77.53295898,320.6787109,213.1958008
4/27/2019 13:00,14154.90723,97.32284546,135.3881836,133.5693359,13.34771347,100.1281738,5794.521484,6375.560547,83.01849365,168.5943604,180.5175781,3.838348389,101.1476288,79.85992432,319.6166992,219.1772461
4/27/2019 6:00,13679.6875,97.35488892,135.2874756,133.4289551,18.61105919,100.033577,5975.961426,6469.285645,79.637146,167.1966553,179.7363281,3.760520935,101.1703491,79.82788086,320.4467773,218.8354492
4/26/2019 13:00,13948.4248,97.59521484,135.0616455,133.3679199,12.14969158,100.4852371,6137.183594,6309.98877,76.55944824,164.7491455,177.9358063,3.888702393,101.4404297,80.27954102,319.6716309,215.8569336
4/26/2019 6:00,14162.94922,97.56317139,134.8205566,133.215332,17.9891758,100.2044754,5989.783203,6503.734375,77.10266113,163.6047363,177.5238037,3.943634033,101.4953613,80.49468994,317.2302246,214.8681641
4/25/2019 13:00,13540.90918,97.65930939,134.7930908,133.480835,14.08817005,100.579834,5891.275391,6517.51416,82.74383545,166.0767822,176.8585205,3.776834011,101.4358521,79.80194092,318.6218262,216.9067383
4/25/2019 6:00,13529.49512,96.80328369,133.7341309,132.333374,20.89920235,99.48120117,6131.92334,6416.305664,72.80578613,162.2436523,176.6448975,3.831481934,100.6187439,79.42047119,319.3237305,216.0461578
4/24/2019 13:00,14240.25,97.50366211,134.777832,133.0505371,17.73271561,100.1800613,6109.127441,6277.321289,74.61547852,164.1113281,178.8848877,3.881835938,101.4152527,80.69915771,317.6208496,215.4358063
4/24/2019 6:00,13334.42773,97.24731445,134.6221924,132.8277588,13.94993877,100.057991,6114.491211,6311.770508,74.48425293,165.4205322,179.7515869,3.797149658,101.0307312,80.64727783,317.8222656,213.9160156
4/23/2019 13:00,12388.12012,97.24280548,134.3365631,132.7834167,21.3688736,99.97959137,6000.585449,6104.069824,78.0960083,161.9932098,173.8554077,3.814455748,101.0591888,79.65145111,320.2934265,216.0062866
4/22/2019 6:00,13222.88477,97.34344482,135.369873,133.6395264,19.24440193,100.0708008,6141.619141,6366.17627,80.89447021,168.1335602,178.8757477,5.175018311,102.5001526,80.08117676,319.8913574,217.2729492
4/21/2019 13:00,13739.34863,97.77603149,136.2670898,134.2437744,10.98707676,100.6012039,6095.820801,6348.595215,82.99560547,171.0144196,181.1889648,5.033103943,102.8617859,80.1574707,321.9787598,220.013443
4/21/2019 6:00,14115.47852,97.57919312,135.6719971,133.8165283,19.90421677,100.3265457,6113.975098,6416.899414,78.51409912,169.2962646,180.97229,5.236816406,102.8160095,79.75158691,321.7285156,219.2871094
4/20/2019 13:00,13489.80762,97.63183594,134.2193604,132.9376221,13.18210697,100.4455566,5986.482422,6517.276855,78.8848877,161.3128662,173.5992432,5.056007385,102.7038574,79.86602783,321.5209961,210.8520508
4/20/2019 6:00,12867.24902,97.26333618,133.7921143,132.5683594,22.11451149,99.94506836,6113.356445,6457.763184,71.9619751,159.967041,172.8729248,5.23223877,102.4932938,79.92858887,322.0825195,208.9477539
4/19/2019 13:00,12989.94531,97.39151001,133.8592529,132.8155518,13.69566822,100.3051758,6150.696289,6400.743652,71.73461914,159.5275879,171.6980133,5.211639404,102.6237488,80.22766113,319.8425293,208.2702789
4/19/2019 6:00,12021.22656,97.20717621,134.3236084,132.7792358,20.00945663,99.89936829,5975.973145,6299.622559,68.32263184,160.2062836,172.3777161,5.162844181,102.3308945,79.841362,320.0561829,210.3102722
4/18/2019 13:00,13003.69238,97.12830353,134.6405029,133.2794189,9.434087753,99.99847412,5914.071777,6406.921387,73.6541748,166.2414703,176.3122711,5.113220215,102.2529602,79.72564697,319.8852539,213.3178711
4/18/2019 6:00,12557.52637,97.61123657,134.8449707,133.3892822,18.52181816,100.3173828,5973.897949,6309.038086,71.64001465,164.532486,175.2868805,5.129241943,102.7336121,79.87213135,319.3786621,212.3779297
4/17/2019 13:00,13137.80273,97.25875854,135.4919434,133.6425781,14.32988167,100.189209,5653.722656,6327.450684,78.68652344,169.5770264,178.5736084,5.088050842,102.3216248,80.5847168,322.2717285,220.6420898
4/17/2019 6:00,13828.58203,97.43499756,135.7543945,133.6425781,19.80372047,100.1102905,5864.663086,6378.529785,82.47528076,169.8150635,179.8614502,5.083465576,102.4772644,80.34820557,322.0825195,221.7773438
4/16/2019 13:00,12849.58496,97.9312973,134.7093811,133.3343506,16.60831833,100.5851898,6118.834473,6269.989746,79.76348114,164.2185822,174.2388,5.159082413,103.102211,81.15718079,317.4676514,207.9081726
4/16/2019 6:00,12996.42969,97.21554565,135.144043,132.9681396,18.1042366,99.79248047,6130.169434,6278.271973,78.66668701,167.6819,178.3233643,5.103247643,102.2987366,80.22155762,318.0664063,216.2048492
4/14/2019 13:00,13308.03027,97.0788269,134.5598145,132.484848,13.99165916,99.92240906,6000.945313,6269.28418,78.98987579,167.9576721,181.0883636,5.038160801,102.1259003,74.54473877,322.0947571,221.8483582
4/14/2019 6:00,12587.97559,96.99900818,133.8511505,132.1664581,25.56740761,99.72222137,6034.630371,6252.472168,71.82172394,163.5630646,179.281662,5.191009045,102.2206955,75.12683105,321.8945007,220.4416351
4/13/2019 13:00,11516.58984,96.47285461,133.9602356,132.2780304,28.45121193,99.36503601,7688.09668,5720.744141,77.87219238,163.2082825,177.0050049,5.19426918,101.6081543,75.80886078,322.0825195,230.1901093
4/13/2019 6:00,13665.66699,97.79999542,135.1176605,133.3101196,31.52792358,100.4369354,6012.754883,6394.972168,80.56227875,165.2282867,180.0942993,5.07740736,102.833374,75.99630737,321.2452698,217.4208832
4/12/2019 13:00,12579.05664,97.2991333,134.5855713,132.9223633,11.6621542,100.0763016,6056.933594,6459.663574,78.90167236,165.4724274,177.9876709,5.021991253,102.3147583,75.2243042,321.3684082,219.1040039
4/12/2019 6:00,12670.80566,97.22297668,134.8479156,133.0910187,19.48434258,99.8916626,6116.952637,6352.366699,70.80190277,166.0336304,179.4860992,5.20591259,102.4037933,74.81358337,321.2485657,214.7143555
4/11/2019 13:00,12236.55078,97.05467224,135.1129761,133.4742279,9.694947243,99.88228607,6102.79541,6320.04248,75.50805664,168.5148621,179.9187622,5.081426144,102.1232071,74.94218445,321.1460876,216.6960449
4/11/2019 6:00,12839.92676,97.06609344,134.720932,133.1390381,14.79730701,99.85774231,6169.324707,6430.636719,68.62837982,164.7618713,177.9855194,5.178788662,102.2007294,75.32782745,321.0854797,212.0688171
