Date,TB.CHARGE.BPD,TB.CHARGE.PREHEAT.COND.LBHR,TB.CHARGE.F,TB.OVHD.F,TB.OVHD.PSIG,TB.OVHD.REVEIVER.PSIG,TB.OVHD.REVEIVER.F,TB.OVHD.REVEIVER.LVL.PCT,TB.BTM.PSIG,TB.BTM.LVL.PCT,TB.DP.PSIG,TB.BTM.F,TB.REBOIL.OUT.F
5/13/2019 13:00,14649.48438,2979.831787,138.1901398,177.367569,182.9306946,186.1520691,93.5016861,47.83700562,186.4891663,79.91641235,3.610162497,209.9198761,216.1886292
5/13/2019 6:00,14864.94727,3383.372803,138.0953064,177.7722015,183.1846619,186.5868073,84.33696747,47.94636917,186.7520294,79.62715149,3.698730469,209.5934601,215.7775269
5/12/2019 13:00,14331.64063,3050.6521,138.1205292,178.1610718,183.0218048,186.4414673,89.4305954,47.84594727,186.6116333,80.21769714,3.598022461,210.2450409,216.3004608
5/12/2019 6:00,14838.26074,3792.208252,138.0413971,178.6800079,183.0133057,186.475235,73.01153564,48.01434326,186.738266,80.26123047,3.741868973,209.7689362,215.8023071
5/11/2019 13:00,14374.18652,3528.690674,137.6805115,178.756424,183.0592804,186.2809143,72.83394623,47.94818115,186.3733215,80.39853668,3.292835474,209.6909485,215.4465942
5/11/2019 6:00,13890.41113,3668.855713,137.8889618,179.3604584,182.9776154,186.428894,62.18291473,48.08108521,186.3504944,79.82649231,3.452162504,210.1847534,215.9628296
5/10/2019 13:00,13323.68359,3464.740234,138.490509,178.7498932,183.0489807,186.7097931,55.11780167,47.9956131,186.5903625,79.68719482,3.593460083,211.5046234,216.9002228
5/10/2019 6:00,13517.40332,3714.97876,138.3331299,179.4555664,183.0459595,186.5570068,58.31451797,48.04206467,186.5570068,80.06676483,3.544553995,210.9678497,216.3171997
5/9/2019 13:00,13399.6582,3335.488525,137.6833496,178.9870605,183.1231232,186.5921631,72.23564911,48.03662109,186.6259155,80.03432465,3.503912687,210.7210846,215.7992249
5/9/2019 6:00,13844.0459,3434.805908,138.0717316,179.9512024,182.9511261,186.4530334,75.49476624,44.1503067,186.5814819,80.01100922,3.627464056,212.2090607,218.112854
5/8/2019 13:00,14104.72168,3043.476318,137.6251221,179.4647217,183.0688477,186.1907959,89.37683868,44.98672485,186.3327026,80.07130432,3.328214169,213.2564392,219.3347168
5/8/2019 6:00,13484.62109,3107.612061,137.9803314,179.017334,183.0218811,186.3308868,76.2277298,45.03967667,186.3982239,80.057724,3.408600807,214.4863434,220.2482147
5/7/2019 13:00,13133.12207,2781.896973,138.038681,177.1331787,183.0401459,186.0136261,78.19560242,45.05124664,186.3335724,79.93943787,3.309631348,214.6743317,220.2340851
5/7/2019 6:00,12854.63672,2904.503174,138.0400085,175.6045227,183.031311,186.4805756,72.49315643,44.95617676,186.4300232,79.76802826,3.361526728,214.6127319,219.7928314
5/6/2019 13:00,14030.30273,2750.846191,137.8509521,178.8543701,183.1192017,186.2732086,92.13256836,44.80081558,186.4563141,80.08861542,3.424864531,212.7997437,219.2462921
5/6/2019 6:00,14179.22656,2962.629639,138.0867767,179.6744537,182.9694824,186.3204498,78.23181152,45.20352936,186.3970032,80.10820007,3.39539957,212.9918365,218.8050995
5/5/2019 13:00,12228.46387,2285.554932,139.0869141,169.9524078,181.8557739,185.0509644,79.63256836,28.56216621,184.8312378,80.10115051,3.245544434,214.9561157,220.3525238
5/5/2019 6:00,14766.45703,3271.957031,137.9364014,180.2398682,182.9927521,186.3813324,88.08899689,34.88616943,186.8436737,85.08489227,3.889860868,209.7255249,215.7198944
5/4/2019 6:00,13128.17871,3232.382568,141.7602539,178.6743164,182.7346802,186.1129761,58.56628418,40.04821777,185.9573364,80.26396942,3.157549381,215.3244019,220.7507935
5/1/2019 13:00,12588.50977,2375.812256,137.9577637,169.1894531,182.8674469,185.65979,85.23865509,44.95773315,185.8612061,80.15878296,2.962110758,211.9801483,216.775589
5/1/2019 6:00,12737.37012,2632.418701,138.0375824,171.5036926,183.0498352,186.2627716,76.25943756,45.07537842,186.1864014,80.23729706,3.259277344,212.2090607,216.7532196
4/30/2019 13:00,12671.22754,2443.511963,139.0411377,171.0968018,183.0413818,186.3739014,86.77674103,45.01647949,186.1907959,79.91627502,3.14024353,213.5825806,217.9716339
4/30/2019 6:00,12287.62402,2693.898926,138.1286621,169.3603516,183.1054688,186.5188599,65.2557373,27.1484375,186.3510132,80.00766754,3.205786943,211.6367645,215.9940948
4/29/2019 13:00,12359.90137,2267.887451,137.9608154,163.2995605,183.0413818,186.4471436,79.9118042,28.32565498,186.2411499,80.10119629,3.135681152,210.835556,214.9649963
4/29/2019 6:00,12606.71387,2722.348877,137.8234863,167.8527985,182.8079224,185.9619141,69.11315918,44.19250488,185.975647,80.49028015,3.233376026,210.835556,215.0138855
4/28/2019 13:00,11808.99023,2407.701904,138.168335,172.4548492,183.0683594,186.227417,90.79437256,42.47436523,186.1267242,79.80691528,3.10380125,210.4458466,214.7291565
4/28/2019 6:00,12698.7998,3134.219971,137.600708,174.508667,183.1100464,186.5432739,65.234375,30.08575439,186.3647461,79.99279022,3.378295898,207.4660645,211.9580536
4/27/2019 13:00,12482.23633,2682.88501,138.1500244,168.2281494,182.8765869,185.8566284,81.03790283,44.94171524,186.0397339,80.41163635,3.15397644,210.6066284,214.9207764
4/27/2019 6:00,12422.27344,2958.019531,138.1317139,171.1395264,183.0734253,186.4471436,67.30194092,44.89212036,186.3967896,80.18913269,3.162974834,210.9500122,215.1631012
4/26/2019 13:00,12616.61914,3050.420654,137.9150391,171.966568,182.904068,186.2640381,72.47314453,44.99893188,186.2045288,80.50666809,3.163131714,210.3777008,215.050766
4/26/2019 6:00,13149.05859,3246.508789,137.5427246,173.9624023,182.9773102,186.4700317,62.96691895,44.88373184,186.328125,80.45841217,3.371141195,210.1487885,214.7453461
4/25/2019 13:00,13370.70898,2941.521484,138.1835938,178.0944977,182.9910278,186.4242554,89.59046173,44.59762573,186.4151001,80.15341187,3.417239666,210.2632446,215.4205475
4/25/2019 6:00,12904.3877,3597.424072,137.8051758,178.1280518,182.7942047,186.2457275,59.35668945,45.14923477,186.1495972,79.95458221,3.373733521,210.7210846,215.7796936
4/24/2019 13:00,12859.68359,3397.237549,137.6190186,173.7182617,182.9177856,186.3098297,59.62372208,44.8425293,186.1358643,80.67292786,3.112792969,211.0644684,215.7818298
4/24/2019 6:00,12335.80859,3215.015137,137.6861572,168.7042236,183.0047607,186.4334106,57.25097656,25.9475708,186.2319946,80.20001221,3.231826782,210.3777008,214.7752686
4/23/2019 13:00,13369.34863,3190.958252,135.5832977,179.2891541,182.9977417,186.3178406,84.9404068,47.0637207,186.458313,80.29307556,3.50189209,209.1186371,214.5027466
4/22/2019 6:00,13715.49609,3211.457764,137.8082275,179.8980713,183.0001831,186.4105225,79.98199463,45.03555298,186.4700317,75.09996033,3.452771902,210.6066284,216.0858307
4/21/2019 13:00,13719.24414,2896.890869,138.1256104,178.4545898,183.0917358,186.2136841,96.57288361,44.67163086,186.3555908,74.91594696,3.144851685,210.9500122,216.9440002
4/21/2019 6:00,13573.08398,3295.996338,138.2415771,179.3182373,182.9681396,186.3098297,76.91497803,44.92416382,186.3143921,75.16779327,3.520217896,212.2090607,217.5965881
4/20/2019 13:00,13569.60352,3237.703613,138.2873535,178.1951904,183.0688477,186.3418579,90.32288361,44.71969604,186.378479,75.20106506,3.245544434,208.3174286,213.2941589
4/20/2019 6:00,13778.40332,3830.067627,138.2263184,180.4626617,182.9864502,186.2915039,79.67529297,44.77157593,186.4151001,75.24871063,3.462555885,208.4318848,213.6638947
4/19/2019 13:00,15131.85742,4032.429443,137.2314453,180.4718018,183.1604156,186.2869263,91.50543213,45.0340271,186.8041992,75.49300385,3.703292847,208.2029724,214.5973663
4/19/2019 6:00,14477.43848,4244.36084,137.9594574,180.920639,182.9489136,186.1218262,83.77114868,44.91547775,186.647171,74.98435211,3.657531738,209.2073975,215.2042236
4/18/2019 13:00,14725.76758,3838.855957,138.0981445,179.8767242,183.0001831,186.2182617,93.30139923,45.1034584,186.6394196,74.99331665,3.669904232,208.6608124,214.9098816
4/18/2019 6:00,14562.20703,4037.29248,137.3382568,180.1879883,182.8536987,186.0534821,85.01739502,45.00808716,186.6485596,75.58649445,3.703308105,208.781723,214.515213
4/17/2019 13:00,13574.42285,3094.651367,137.3260498,178.6254883,182.8994751,186.1221313,92.08984375,45.2774086,186.2045288,75.44345093,3.37828064,210.0343323,215.740448
4/17/2019 6:00,13375.52637,3077.641113,137.8112793,177.4505615,183.0184937,186.4013672,77.75878906,45.04089355,186.378479,75.19843292,3.337097168,210.0343323,215.3554077
4/16/2019 13:00,14585.55859,3529.152588,136.046051,178.5736084,184.9230804,188.6191864,117.8789597,44.75622177,188.6115265,75.24299622,3.636432409,208.2029724,214.006958
4/16/2019 6:00,12842.81836,3107.86792,138.2324219,176.8188477,183.0963135,186.4282837,71.44622803,41.77322388,186.3876343,74.79917908,3.278013706,211.4078522,216.3800659
4/14/2019 13:00,12605.43945,3206.437256,138.2727356,176.5032196,182.8677521,186.2959595,62.04732895,50.16747284,186.2306519,79.82868958,3.38846302,211.58078,216.3795929
4/14/2019 6:00,12728.64746,3699.394287,137.1161041,178.0233307,182.9059601,186.5296021,45.76980209,49.7241478,186.3820343,80.05522919,3.52935791,211.1616516,216.049881
4/13/2019 13:00,12628.99805,3381.36499,138.0910034,180.7240448,182.9595337,186.3204041,54.55676651,49.39226913,186.4492645,79.88311768,3.569321156,212.877533,218.0006714
4/13/2019 6:00,13728.59766,3755.352051,137.6556396,177.9420776,182.887085,186.187027,49.70304108,49.63370132,186.4573822,80.20171356,3.527706146,210.835556,215.6371765
4/12/2019 13:00,14579.07227,3433.321289,138.0554199,180.9021149,182.9452515,186.3510132,95.16448975,49.97558594,186.5707397,79.9096756,3.630844355,211.1789398,217.2502441
4/12/2019 6:00,14866.7168,4251.882324,137.7017212,181.5558929,183.0606079,186.0671997,67.95908356,49.98474121,186.8991089,79.78801727,3.742084742,211.0644684,216.9190369
4/11/2019 13:00,14675.85254,3856.068848,138.3107605,181.7403259,183.102417,186.0762329,87.82660675,49.96032715,186.6240387,79.55539703,3.542986393,211.5223083,217.4165802
4/11/2019 6:00,14863.65723,4351.261719,138.0175323,181.8777618,182.9223633,186.0020294,90.23651123,50.12503052,186.6719818,80.12230682,3.713835478,210.9500122,216.7988586
4/10/2019 13:00,15009.26855,3172.482422,138.0400543,179.1816406,182.9634399,186.2175293,103.2500153,49.85214615,186.622345,80.10653687,3.526543379,210.492157,216.865448
4/10/2019 6:00,13992.47949,3408.655518,137.6908569,179.574585,183.0129395,186.3182526,85.5834198,49.96157074,186.4156189,79.94972992,3.431907892,211.2747498,216.8792267
4/9/2019 13:00,14435.33398,3081.412598,138.3734741,180.0393677,183.0142975,186.2172699,101.2191086,49.94213104,186.3998718,80.09033966,3.445329428,210.8412323,217.1391296
4/9/2019 6:00,13830.0918,3379.463379,137.556076,180.2349243,183.0276489,186.4654541,72.34184265,49.91226196,186.6119385,80.07928467,3.547668457,211.3894501,216.7519073
4/8/2019 13:00,14644.08008,3144.012207,138.1404114,180.004364,183.0174408,186.2447052,96.18954468,50.08851624,186.3901367,79.93022919,3.367539883,210.7210846,216.7322998
4/8/2019 6:00,13571.86816,3289.574707,137.5934601,179.3039398,183.0077972,186.5657196,70.50257111,49.6740799,186.5595551,80.29668427,3.598022461,211.2325745,216.4947052
4/7/2019 13:00,13857.00391,3358.158691,138.1356964,181.0437164,183.1062927,186.3775024,85.82885742,49.91222,186.5093994,79.76231384,3.401168823,211.5223083,217.1556854
4/7/2019 6:00,14627.63867,3763.896729,137.8559723,181.4460602,183.0196075,186.2466125,81.76880646,50.10884094,186.6402893,80.10351563,3.634643555,212.6669159,218.822052
4/6/2019 13:00,14052.02734,2966.636719,138.2896271,180.3882599,182.9944305,186.3654938,88.10350037,49.98071289,186.4272308,80.02668762,3.488646507,213.239212,219.2310944
4/6/2019 6:00,14284.87891,3484.315674,137.7075195,180.3527985,182.9269409,186.4013672,68.4967041,49.88021851,186.4608765,80.62516022,3.558714867,212.7813721,218.241745
4/5/2019 13:00,12605.9541,2650.634766,138.3347626,175.8087158,182.9456635,186.2358704,82.91081238,50.17724228,186.2713623,79.65174866,3.274192095,211.4078522,216.292984
4/4/2019 21:43,12300.45801,2841.653076,137.8406982,174.6676331,182.8730011,186.3040619,73.90899658,50.12651062,186.1349182,79.85987091,3.280609846,211.4078522,216.1149292
4/4/2019 13:44,12289.49707,2772.314697,138.0529022,176.7514496,182.9248657,186.1737213,83.11101532,50.0163765,186.2111206,79.8596344,3.375517607,211.4354553,216.2958069
4/4/2019 13:00,12337.14746,2820.6521,138.3911133,178.1738281,183.0917358,186.3189697,81.41784668,50.022892,186.2869263,79.53126526,3.245559692,211.5223083,216.5451813
4/4/2019 10:03,13201.79395,3467.717041,138.2956085,180.3419952,183.0882111,186.3815918,69.3106308,49.97590256,186.4115906,80.14363861,3.381184101,211.0552673,215.9749756
4/4/2019 6:00,12547.55371,3184.479736,137.7410889,178.5430908,183.0734253,186.5066528,62.13684082,50.1159668,186.5066528,79.87503815,3.346237183,211.4078522,216.1770172
4/4/2019 5:43,12901.97852,3225.130127,137.8090973,177.2309875,183.0540009,186.5526733,62.63827896,49.97193527,186.4564972,80.26361084,3.421352386,210.8624268,215.4771729
4/3/2019 21:52,12178.54102,2889.459473,137.9876862,175.6485138,183.0482941,186.4907379,71.16690826,50.06703949,186.3630829,79.7408371,3.323364258,211.6086121,216.1425781
4/3/2019 13:53,12775.75684,2928.690186,138.1422729,177.4130249,182.9884338,186.2975311,79.96012878,49.90421295,186.3661957,80.12258911,3.357844591,210.9193573,216.2062531
4/3/2019 13:00,12714.86133,2965.2771,138.2049561,177.8015289,183.0780029,186.3601685,77.23846436,50.08544922,186.3189697,80.03546143,3.240966797,211.1789398,215.9994812
4/3/2019 11:13,12744.53906,3163.755615,138.0728302,178.5823669,183.0208435,186.2770691,70.19524384,49.99879837,186.3000488,79.78239441,3.341982365,210.9194794,215.9139252
4/3/2019 6:00,12673.90527,3357.985352,138.1256104,179.0832672,183.0459595,186.5707397,61.17858887,50.05646133,186.4425659,79.85412598,3.405761719,211.5223083,216.2174835
4/3/2019 5:30,12505.45996,3282.705078,138.0050354,179.4705048,182.9716949,186.4661102,60.7461853,49.98060226,186.3901825,79.89904785,3.461127996,211.4078522,216.063858
4/2/2019 21:37,12236.95996,2964.889648,138.0557404,177.6287079,183.1899719,186.6506653,69.90814209,50.09454727,186.6053925,80.09546661,3.406284809,211.5493164,216.2321014
4/2/2019 13:44,13073.57031,3202.601807,138.2060547,180.0332031,182.9876099,186.3217926,80.72425079,50.02682114,186.3877258,79.85683441,3.442114115,210.9232178,216.2216034
4/2/2019 13:00,13278.62207,3329.539307,138.2904053,180.0598297,182.9727173,186.3876343,79.44641113,49.78408813,186.3830719,80.04325867,3.392028809,210.835556,216.1452637
4/2/2019 9:19,13610.8291,3956.761719,137.9211426,182.0953369,182.9223633,186.177063,61.74469376,50.04577637,186.3967896,80.01245117,3.538383722,210.835556,215.9943542
4/2/2019 6:00,13386.50293,4003.459473,137.7563477,181.8054352,183.0368042,186.3418579,57.26471329,50.0442543,186.5341187,80.11236572,3.437805176,211.0644684,216.006012
4/1/2019 13:00,13195.10254,3420.026855,137.3718262,180.1879883,183.0322266,186.3327026,63.1301918,49.95651245,186.328125,80.25914001,3.396591187,210.492157,215.8677368
4/1/2019 6:00,13517.13672,3628.957031,138.2873535,181.0028076,183.0459595,186.4379883,51.7364502,50.16327286,186.6989136,80.1135788,3.616333008,210.492157,215.5223846
3/31/2019 13:00,13806.51172,3543.08252,138.1896973,180.4473877,183.06427,186.227417,62.59003067,50.01525879,186.4974976,80.21562958,3.570556641,210.9500122,216.2019196
3/31/2019 6:00,14130.41992,4077.560791,137.9516602,182.0800781,183.0093384,186.1495972,55.86395645,49.99542618,186.7126617,80.04847717,3.76739502,210.6066284,215.950058
3/30/2019 13:00,14671.96094,3892.747314,137.7593994,180.1879883,182.9269409,185.8657837,73.62976074,49.66506958,186.579895,80.01615906,3.717041016,209.8054047,215.6248932
3/30/2019 6:00,14673.2998,3817.243652,138.0889893,180.5359039,182.9269409,185.9848022,70.28656006,50.10528946,186.579895,79.98360443,3.657546997,209.6909485,215.6209717
3/29/2019 13:00,15259.01172,3341.789307,138.7298584,182.5988922,196.9070435,200.038147,133.7554932,48.00949097,200.2624664,80.18717194,3.405761719,213.5825806,219.9327698
3/29/2019 6:00,15474.23633,3772.385254,137.8082275,180.6854248,182.9956055,185.9527588,94.87762451,50.12817383,187.0101929,80.44189453,4.023757935,211.0644684,217.9944916
3/28/2019 13:54,14043.32227,3056.630615,138.052887,180.1025543,182.9282837,186.1886292,94.35554504,49.74413681,186.4140167,80.32072449,3.459254265,211.8926086,218.099472
3/28/2019 13:00,14054.39453,3208.971191,138.0889893,180.5084229,183.0093384,186.2319946,92.59949493,49.96185684,186.4929352,80.16762543,3.520202637,212.0946045,218.1348572
3/28/2019 7:45,16918.70508,4419.306152,137.6604767,181.3532562,187.388031,190.8378143,132.6747437,50.82310486,191.5491028,79.96990204,4.17568779,210.6066284,217.3102417
3/28/2019 6:00,16325.7666,4206.188477,139.9597168,182.1746826,183.0825806,185.8703766,96.18988037,50.11749649,187.2207642,79.83654785,4.133590698,213.697052,221.2974396
3/28/2019 5:43,16203.78516,4185.88623,139.7491455,182.0785522,183.0311279,185.7375488,95.28555298,50.13043976,187.1028595,80.221138,4.162278175,213.6111145,221.2962952
3/27/2019 21:46,14276.10547,3383.435303,139.7885895,183.1789551,183.1409607,186.3129272,89.94976807,49.9932518,186.7597809,80.21155548,3.663821936,214.9737701,221.7588959
3/27/2019 13:53,14110.66895,3215.797607,139.9104919,182.5232239,183.0649109,186.3287201,90.59492493,49.90408325,186.5912018,79.75205994,3.526829481,215.2994843,221.9883423
3/27/2019 13:29,14060.28418,3250.905273,140.5173187,182.8678284,182.9221649,186.2041931,89.89715576,50.19512939,186.5003815,79.9385376,3.471723557,215.6428833,222.2227936
3/27/2019 13:28,14059.74902,3287.099121,140.4277344,182.7783966,182.9690247,186.2099915,90.1449585,50.22554016,186.4768677,79.65335083,3.584289551,215.589325,222.1090393
3/27/2019 13:21,14172.58984,3324.458008,140.1313934,182.5295105,183.0254669,186.2812195,89.33482361,50.07173538,186.5467377,79.85115814,3.458192348,215.5286255,221.8990631
3/27/2019 13:00,14304.15234,3372.562256,140.1855469,182.5317383,183.0139313,186.1358643,89.14490509,50.04120255,186.4379883,79.9833374,3.355422974,215.0705719,221.6237946
3/27/2019 8:14,13743.21484,3600.292725,140.3074341,183.7071991,182.9597015,186.2567444,69.35033417,50.08535767,186.4286957,79.88571167,3.459548235,215.7573395,221.6451416
3/27/2019 8:13,13777.0127,3588.214844,140.0177002,183.4197998,183.0368042,186.2857208,69.4491272,50.08057404,186.5512543,80.03931427,3.48107338,215.7573395,221.6280212
3/27/2019 6:00,13619.66211,3674.465576,140.0085449,183.7493896,183.0322266,186.3555908,63.84887695,49.99694824,186.5066528,80.14584351,3.511032104,216.2151794,222.0989075
3/27/2019 5:55,13605.87793,3675.48999,140.0975494,183.5277863,183.031723,186.3818054,63.85651398,50.00685501,186.5519257,79.9433136,3.557764769,216.2151794,222.1329346
3/26/2019 22:02,13557.55762,3451.920654,139.8667603,183.1938019,182.9625244,186.3247833,73.37294006,50.13534546,186.4357758,80.00987244,3.525912523,215.7573395,221.8488159
3/26/2019 14:03,13817.57324,3337.256592,140.0178986,182.3450165,182.9440155,186.2915344,78.40353394,49.92175674,186.3852997,80.2872467,3.464275837,215.6712799,222.0829773
3/26/2019 14:02,13767.13574,3320.034912,140.2097626,182.5293579,182.9695129,186.2620392,77.98323822,49.96105957,186.4025726,80.0827713,3.396606445,215.7854309,222.0375214
3/26/2019 13:00,13745.20996,3491.740234,140.2648926,182.7850342,182.9864502,186.2228394,75.1953125,50.01373672,186.3693237,80.08517456,3.350814819,215.8717957,222.1644592
3/26/2019 9:04,14181.81641,4113.921875,140.1927795,184.2688141,183.1448517,186.2883911,60.8819313,49.93881989,186.7086487,79.83119965,3.575817585,215.9313354,221.8793335
3/26/2019 9:03,14102.52832,4110.523926,139.9251099,184.2173309,183.0252533,186.2520294,61.12073135,49.8657341,186.573349,80.09408569,3.616334915,215.7846527,221.8587189
3/26/2019 6:04,14301.17578,4112.69043,140.0705872,184.6009369,183.0457916,186.1686554,63.49264526,50.01678085,186.6407776,79.7477951,3.648772955,215.6696167,221.9562531
3/26/2019 6:00,14312.45117,4101.605469,139.8101807,184.4024658,182.8994751,186.026001,63.8534584,50.06103516,186.5386963,79.92608643,3.694152832,215.8717957,221.896637
3/25/2019 22:13,13867.13965,3658.628662,139.7073669,183.7312927,183.0104218,186.3287659,71.77334595,50.05014038,186.5083771,80.05191803,3.491424084,215.8717957,221.8031006
3/25/2019 14:13,12932.12793,3174.275879,139.6005707,173.9653625,182.9846649,186.2843781,72.07532501,49.7129364,186.2744598,80.53895569,3.333803892,214.2099762,219.3604126
3/25/2019 14:12,12921.25293,3166.392822,139.6445618,174.2879181,183.0041656,186.2802124,71.99912262,49.73332596,186.2444458,80.36385345,3.332519531,214.411026,219.3139191
3/25/2019 13:00,12544.07422,3164.390137,140.2160645,176.3336182,183.1466675,186.5615845,69.86694336,49.99923706,186.4059448,79.67540741,3.300476074,215.2994843,220.0531616
3/25/2019 11:14,12517.58008,3346.747314,140.4559479,177.7835846,183.1496277,186.5370789,64.30767059,49.97757721,186.434433,79.85851288,3.245220661,215.4139709,220.3834381
3/25/2019 11:13,12544.34082,3352.220703,140.265213,178.0348663,183.2441711,186.6123962,64.27607727,49.93683243,186.4984131,80.20381927,3.297361612,215.3872681,220.3685455
3/25/2019 6:00,13490.90234,3800.758789,140.1794434,185.8428955,183.0230713,186.1907959,68.23730469,50.16784668,186.6027985,79.81144714,3.625488281,216.7874756,222.6064606
3/25/2019 5:41,14020.23926,3879.352539,140.4467316,185.6192169,182.8892365,186.0666656,65.15737915,49.46118927,186.4754181,80.22760773,3.56879735,216.6730042,222.792923
3/24/2019 21:42,12546.75,3243.226807,143.1090546,178.8585205,194.833374,198.2234955,127.1895447,26.92794991,198.5517883,79.60218048,3.250625849,220.1665192,225.0922699
3/24/2019 13:43,12664.3877,3106.117676,142.2188263,176.2019958,183.0896759,186.4076538,79.82952881,29.56772041,186.324173,80.62134552,3.25615716,215.0162201,219.9536896
3/24/2019 13:42,12638.74902,3096.759277,142.1133881,176.0049133,183.1830902,186.4253693,78.52935791,29.64653206,186.3459167,80.25106049,3.305368185,214.8416595,219.7712402
3/24/2019 13:00,12423.87988,3075.474121,142.4285889,177.041626,183.1375122,186.4517212,75.53863525,27.83355713,186.378479,79.1463089,3.277587891,215.5284271,220.144165
3/24/2019 9:30,12532.02734,3372.74585,142.2454834,175.6225586,183.0322266,186.4013672,63.79242325,26.35040283,186.2411499,79.57244873,3.231826782,214.7271881,219.0537109
3/24/2019 7:24,12324.60938,3310.762695,140.5164642,177.5382996,183.0043488,186.3730774,65.15145111,34.35892487,186.2401276,79.12432861,3.305053711,214.0079803,218.8534546
3/24/2019 7:23,12468.04883,3355.968018,140.4511871,177.6031494,183.0613861,186.4558411,65.1452713,34.21330643,186.3292694,79.68128967,3.272994995,214.2693634,218.8766327
3/24/2019 6:00,12469.92285,3341.372314,138.1622314,172.9217529,183.0551147,186.5249634,58.09784317,25.0984211,186.3601685,79.80471802,3.277587891,213.1247559,217.4760284
3/24/2019 5:37,12814.26074,3444.840332,138.04216,172.4966278,183.0182495,186.4910126,57.8511467,27.66709518,186.3564148,80.15628815,3.35331583,212.6335602,217.0613251
3/24/2019 3:15,12573.51953,3430.134766,137.4786377,176.8463135,182.9956055,186.4242554,61.74621582,34.9067688,186.2594604,80.40798187,3.346237183,212.4380035,216.9290314
3/23/2019 21:42,12889.12891,3265.706299,138.1011963,178.623291,182.9772034,186.2641449,73.89212036,34.88481903,186.2627869,80.26832581,3.318786621,212.5524597,217.4536896
3/23/2019 13:43,13153.51367,3326.005127,138.4579315,181.9599762,182.903595,186.2934113,86.68812561,33.85861969,186.3098297,80.00885773,3.45053339,212.1550293,217.4338531
3/23/2019 13:42,13184.20703,3315.048584,138.6002808,181.72052,182.978241,186.3143921,85.26763916,33.77609253,186.3354034,79.77349854,3.542544842,211.7737579,217.441452
3/23/2019 13:00,13420.23145,3400.172607,138.0187988,181.3598633,182.9315186,186.2869263,82.72857666,33.24966431,186.3052368,79.85041046,3.314208984,211.5223083,216.9579468
3/23/2019 8:44,14212.33398,3806.69873,137.8250732,181.7147064,182.9841919,186.392395,78.99155426,32.09658432,186.5996399,80.29856873,3.542906761,211.0644684,216.6997833
3/23/2019 8:43,13925.63477,3805.515625,137.8008575,181.7700653,182.9739532,186.3298035,78.00445557,32.13009644,186.543045,79.96948242,3.490450859,211.0644684,216.702713
3/23/2019 6:00,13942.76758,3694.981445,137.9882813,181.75354,182.9727173,186.378479,78.79486084,31.67953682,186.5386963,80.14941406,3.565979004,211.9801483,217.2173767
3/23/2019 5:49,13822.84082,3672.241455,137.7069244,181.4844208,182.9340973,186.2660828,80.24666595,32.23409271,186.4801331,80.29194641,3.512123823,211.0644684,216.3401031
3/22/2019 21:53,13643.57031,3407.602539,137.4786377,180.6784973,182.9968414,186.423172,83.32482147,32.1541748,186.4803619,80.23711395,3.525961637,210.835556,216.3882904
3/22/2019 13:53,14577.57813,3629.315918,138.8790131,181.3916168,183.0310974,186.2711792,89.12963867,31.92226028,186.6316833,79.51996613,3.573484898,211.8094177,217.822998
3/22/2019 13:52,14631.54004,3630.497314,138.5891571,181.1758881,183.0410614,186.2273102,89.02940369,31.87147141,186.5955505,79.96286774,3.62724328,211.6088104,217.7199707
3/22/2019 13:00,14413.90625,3563.829346,137.9425049,180.2093506,182.9406891,186.2045288,88.55286407,31.38656807,186.5615845,80.00608063,3.616333008,211.293396,217.8511505
3/22/2019 8:13,15552.67285,4287.758789,138.2298126,181.2754059,182.9760284,186.2080383,85.82446289,30.85745239,186.945755,80.47516632,3.980348349,211.487381,217.9305878
3/22/2019 8:12,15609.95605,4278.34082,138.4847412,181.3336945,182.8973083,186.0665283,86.63636017,30.99981308,186.874649,80.15536499,3.928668022,211.1789398,218.0218964
3/22/2019 6:00,15626.55371,4507.847168,138.6108398,181.8725586,182.9910278,186.1129761,86.94000244,30.90820313,186.8957672,80.18357849,3.955078125,211.1789398,217.5817108
3/22/2019 4:57,15526.52051,4511.739746,138.9892578,181.7820129,182.9526978,186.1911621,87.38861084,31.23015594,186.8885803,79.73860931,3.934066057,211.4078522,218.0036926
3/21/2019 21:06,13335.79297,3488.558594,139.7937012,178.9600372,182.9750519,186.4094543,64.97106934,31.10212326,186.3659973,80.29653168,3.429861546,212.8673859,218.1821442
3/21/2019 13:15,5708.424316,3399.92334,183.825592,221.982132,180.619812,184.5226593,80.2947998,45.83358765,191.7582855,Bad,11.86523438,290.2121582,293.9072266
3/21/2019 5:17,5512.328613,3458.111328,173.3075562,212.1225739,179.9317322,182.4478912,80.95397949,48.35052872,191.376358,Bad,11.56299305,287.867218,291.6181335
3/20/2019 21:18,5615.275879,3440.191406,177.688446,212.8752289,180.0004425,182.8602905,84.08660889,48.68742752,191.3186493,Bad,11.27703094,286.8948669,290.7089233
3/20/2019 13:23,5589.329102,3360.221436,179.18396,214.187439,180.1392059,183.0450134,76.99131775,49.7428894,191.2641907,Bad,11.26704216,286.0078735,290.1869812
3/20/2019 5:24,5405.046875,3438.145996,168.4510956,209.083725,179.9846497,182.4768372,82.24672699,48.02376556,191.6873932,Bad,11.6580801,287.9245605,291.7444458
