Date,Index,TA.OVH.RECYCLE.NC4.VOLPCT,RX.TB.RECYCLE.CHARGE.BPD,RX.TB.RECYCLE.CHARGE.PCT,RX.NORTH.TC.CHARGE.BPD,RX.NORTH.TC.CHARGE.CV.PCT,RX.NORTH.FLUSH.PSIG,RX.NORTH.OUT.F,RX.SOUTH.TA.RECYCLE.CHARGE.BPD,RX.SOUTH.TA.RECYCLE.CHARGE.PCT,RX.SOUTH.TC.CHARGE.BPD,RX.SOUTH.TC.CHARGE.CV.PCT,RX.SOUTH.FLUSH.PSIG,RX.SOUTH.OUT.F,RX.SOUTH.WATERRETURN.F,RX.SOUTH.WATERRETURN.PH,RX.OUT.DELTA.F,TA.Charge.BPD,TA.OH.PSIG,TA.Tray4.F,TA.OH.F,TA.RECV.PCT,TA.RECV.PSIG,TA.RECYCLE.TO.CONTACT.BPD,TA.RECYCLE.TO.CONTACT.F,TA.TRAY39.F,TA.TRAY45.F,TA.DP.PSIG,TA.BTM.PSIG,TA.BTM.LEVEL.PCT,TA.BTM.REBOIL.OUT.F,TA.TOP.REBOIL.OUT.F,TB.CHARGE.BPD,TB.CHARGE.PREHEAT.COND.LBHR,TB.CHARGE.F,TB.OVHD.F,TB.OVHD.PSIG,TB.OVHD.REVEIVER.PSIG,TB.OVHD.REVEIVER.F,TB.OVHD.REVEIVER.LVL.PCT,TB.BTM.PSIG,TB.BTM.LVL.PCT,TB.DP.PSIG,TB.BTM.F,TB.REBOIL.OUT.F,TC.TRAY7.F,TC.TRAY40.F,TC.CHARGE.F,TC.OVHD.PSIG,TC.OVHD.RECVR.F,TC.TRAY24.F,TC.DP.PSIG,TC.BTM.PSIG,TC.REBOIL.OUT.F,TC.REBOIL.COND.LBHR
4/15/22 6:00,169,13.10000038,2504.828613,18,2581.455811,17.18431854,149.1461334,95.43586731,6494.887207,51.65932083,2269.278076,20.14179802,153.2065125,97.35308075,81.07159424,7.788127899,-1.896977901,11061.87402,99.99082947,135.9624176,133.9958344,3.490375757,100.0841064,6494.887207,97.5454483,166.9881897,182.2496033,0.177075595,99.81459045,87.33909607,308.1819763,195.7234344,11952.01465,4227.060059,153.0339508,174.1083374,182.9312134,182.9482727,71.06002808,51.12514496,188.0386047,84.94149017,5.098692894,218.6188507,220.4984131,188.1492157,200.3372498,156.8828888,224.4154358,170.8564758,163.7933197,3.384460211,227.7630157,202.0569,8116.324707
4/14/22 13:00,170,11.80000019,2495.899902,18,2242.877441,13.15819168,145.032547,94.81704712,6500.198242,51.82901764,1986.391724,16.3801651,142.6579437,97.26441956,81.74913788,7.866358757,-2.346936464,10491.87793,98.9358902,134.6665497,132.9051208,4.661731243,99.32157898,6500.198242,100.7607956,164.6317596,182.6216583,0.354418606,98.57595062,85.56031799,311.0787354,198.0213318,11706.69141,3748.47876,153.300415,172.6370392,183.0252686,181.7437134,78.86154938,40.96699142,187.723526,84.5920639,4.640720844,217.359787,219.0830688,187.8020477,200.1013489,156.2801666,223.8521576,169.6785278,167.3950806,3.506817341,227.4993439,202.3421936,7882.737793
4/14/22 6:00,171,7.199999809,2584.27417,18,2497.725342,16.57566833,146.4609528,90.50994873,6494.312988,51.82123947,2267.432129,19.86832428,143.3790894,92.56142426,77.62815094,7.94513607,-2.018590212,10273.04102,99.0575943,134.571228,132.9446411,6.357877254,99.079422,6494.312988,92.63652039,163.6478882,182.6807861,0.223725885,98.80940247,86.52531433,310.2808533,199.3445129,11738.07617,4289.345703,152.9358978,178.1844025,182.7207947,183.0783844,55.54534149,41.98744965,188.1742706,84.77310181,5.2468853,218.0282745,219.5717468,187.1764221,199.3957672,153.7022705,221.8009644,170.0606842,161.6461487,3.462431908,225.2653809,201.3856659,8410.859375
4/13/22 13:00,172,11.30000019,2496.992432,18,2473.656738,16.30277252,145.9319916,92.88863373,6487.509766,51.90307999,2230.266846,19.31663895,142.5295868,94.87076569,80.04748535,7.970713615,-1.968079209,9824.018555,98.61243439,134.3199463,132.639679,5.32150507,99.38405609,6487.509766,95.41467285,164.0211639,182.8367157,0.254588544,98.3904953,87.98761749,308.0878296,196.0708923,10989.44141,3641.112793,152.9623413,178.036499,182.7871094,181.6667938,72.0802002,62.22914124,186.797226,84.31256104,3.971837997,218.7711487,220.8301849,188.0479736,200.1776581,156.5423431,222.783493,170.9523468,165.7532349,3.482861042,226.2557526,202.3563538,8218.69043
4/13/22 6:00,173,11.30000019,2516.753906,18,2267.003418,13.95221424,147.0458679,90.72113037,6488.635254,51.4795723,2063.304199,17.42603493,143.1681519,93.12466431,79.14060974,7.997189999,-2.404622316,10395.69629,100.3180923,135.4641266,133.6048889,1.49820745,100.5114594,6488.635254,94.17905426,163.4736938,179.8246918,0.240736008,100.035202,85.23870087,306.9786987,196.9820251,11928.375,4184.487305,153.2648163,176.5840149,182.4646301,182.056427,74.09191132,77.52424622,187.3513794,85.12010956,4.804926395,217.4394073,219.0722656,187.9425201,199.9766388,153.2458496,223.3598785,170.4724274,165.0074921,3.590372562,226.8754883,202.0443268,8140.518066
4/12/22 13:00,174,11.60000038,2424.182861,18,2387.093018,14.42096519,143.727066,93.57981873,6402.660156,51.40085602,2178.87915,18.69040489,141.0502777,95.55664063,81.74048615,11.01229191,-2.021086931,9795.956055,97.18426514,133.4511719,131.8490448,2.962538481,97.98026276,6402.660156,101.3468704,163.3399048,180.5356445,0.323023111,96.89110565,88.38698578,306.5717163,193.3460083,10948.70508,3435.02417,153.0474396,171.3043213,182.881424,181.2084198,94.88181305,58.10659027,184.9108887,83.36682129,2.065046072,215.7573395,217.7111969,189.6753235,201.2657776,159.8708954,228.0269318,172.1258087,169.71492,3.482308388,231.4469604,202.9049072,7867.603027
4/12/22 6:00,175,15.10000038,2420.003662,15,2646.69165,17.10575294,144.6795654,97.34918213,6413.878906,51.41685867,2447.949219,21.10598564,141.0210266,99.46092987,84.79412842,10.39694118,-1.975050926,9079.958984,99.59452057,135.8582001,134.1217041,13.81315136,99.64521027,6413.878906,103.5227661,169.5878601,182.5077209,0.192768842,99.41419983,87.92195892,308.8493042,193.8536377,11750.72168,3569.979492,152.7137146,175.995285,182.2772217,182.600296,77.14130402,34.03296661,186.9139099,83.10512543,3.948321581,220.2036438,222.1874695,190.1497345,201.1507721,158.8930359,228.8184204,177.442688,166.5141296,3.582476377,232.3037109,203.0398712,8318.864258
4/11/22 13:00,176,13.30000019,2194.400635,18,2591.71167,16.8153553,147.595108,96.33610535,6485.18457,51.54476929,2397.391113,21.10706329,142.7993011,98.32683563,80.59150696,9.110980988,-2.006966591,9546.319336,98.80239868,135.1927643,133.3587646,2.264254093,99.73942566,6485.18457,93.30472565,164.0655518,177.5091553,0.482990623,98.30909729,87.38824463,308.7144775,187.6570435,12311.36816,3844.943359,153.0463409,172.451004,183.7404938,182.6392975,77.91854858,61.25399017,186.0413208,83.59435272,3.544737101,216.9398346,218.7458038,189.0431976,200.7605743,160.8031158,225.9007721,173.6221619,171.250061,3.575976849,229.4846191,202.9050903,8213.563477
4/11/22 6:00,177,12.89999962,2916.075439,18,2647.648193,17.83612251,150.2330017,95.24329376,6492.85791,51.5170517,2447.669434,21.8073597,146.3711548,97.19812775,79.69555664,9.360942841,-1.967664719,10424.20313,99.77929688,135.942627,134.0366211,11.63003254,100.0725098,6492.85791,89.78216553,164.2139893,176.6744385,0.358978301,99.40292358,86.16937256,306.8378906,187.0115967,12675.52148,4363.29834,154.2004395,177.243042,183.2839966,184.4622955,76.80871582,77.76361084,188.0306396,85.32643127,4.917406559,217.7210999,219.5594635,188.2841034,200.0740662,156.739624,224.7756042,174.1192627,164.704483,3.604900599,228.2791138,202.0629883,8401.875
4/10/22 13:00,178,12.60000038,2596.537842,16,2581.998779,17.32498932,151.6238708,99.34117126,6501.193848,51.57284927,2455.787598,22.00665474,147.6426392,101.4596558,82.81154633,9.200323105,-2.174189806,11647.5918,99.28250885,135.6451416,133.6683807,5.174751759,100.1773453,6501.193848,95.1530304,164.8950195,177.7057648,0.421142578,98.84319305,86.56195068,308.5476379,189.4445496,11327.83008,3514.533936,154.7292633,171.846756,183.8319702,185.2144165,92.86885071,86.27811432,188.6963043,86.74247742,4.574721336,217.7572632,219.9205322,188.7206116,200.4623871,163.1208191,224.4514008,174.198822,169.4680023,3.538157225,227.9614563,202.5581818,8093.338867
4/10/22 6:00,179,13,2877.875977,16,2627.699219,17.74958038,145.9906158,96.31088257,6502.224609,51.18825912,2414.491943,21.77688599,142.1000366,98.30405426,80.84804535,9.414079666,-2.001204729,10985.73145,99.88233185,135.9811707,134.0288544,9.670829773,99.85088348,6502.224609,90.83862305,164.2312317,176.9637756,0.296522111,99.57991028,86.92366791,307.2071533,187.9298859,12612.51367,4269.974121,151.5529175,173.5797729,182.9829102,183.0045624,72.30973053,56.31476212,186.3723907,85.01448059,3.412920713,218.4859161,220.3488312,188.1617432,199.9071198,155.0014343,223.879837,173.3487244,163.8720856,3.5906775,227.4975739,201.9654846,8443.451172
4/9/22 13:00,180,12.80000019,2583.217773,18,2574.062012,19.17139435,158.9623718,96.23696899,6530.636719,53.02095413,2409.568115,23.67399979,155.3925781,98.39810181,80.97991943,9.313733101,-2.077911139,9761.644531,99.64617157,135.8518677,134.03508,10.97466087,100.4638672,6530.636719,91.20703125,164.7429504,176.9816284,0.375487089,99.27068329,88.76279449,301.4042053,187.7189941,11222.36426,3612.27417,152.8665924,173.634079,182.4285278,181.4960022,88.17051697,75.53347778,185.1929626,84.31304932,2.792358398,218.0818481,220.076416,188.5037079,199.9754791,159.5244904,224.0811768,173.9241791,167.6012115,3.586892843,227.6918488,202.0820465,8223.529297
4/9/22 6:00,181,13.30000019,2826.371094,17,2672.358154,18.24663925,147.4960785,95.60848999,6490.223145,51.7473259,2486.04248,22.61850357,144.1354218,97.53971863,80.33126831,9.335728645,-1.946588516,10989.99707,99.87041473,136.4134216,134.3466644,8.190322876,99.93847656,6490.223145,92.45944977,165.71875,178.4199524,0.288017184,99.55805206,86.5938797,308.4194336,189.2843475,11925.19727,4193.401855,153.2411652,174.559494,182.9781189,183.2514343,63.54088211,19.43888474,187.7200165,83.96059418,4.765319824,219.243515,221.259079,188.6234436,200.4643555,155.1784821,225.1086426,174.6366882,163.2806549,3.580185175,228.6562653,202.427063,8615.678711
4/8/22 13:00,182,12.5,2457.104004,18,2590.111084,18.60859108,158.6377106,95.26159668,6399.461426,52.37693405,2443.812012,22.88914299,154.6281128,97.24656677,80.33544922,9.247302055,-1.925681353,10745.85645,98.03353882,134.7360992,132.6924591,2.38133502,98.77603149,6399.461426,91.9921875,164.7313538,179.5176086,0.513130188,97.53677368,80.70056915,314.9398499,192.6159821,11189.5752,3727.223145,152.7241821,173.6933136,183.5466614,183.1279144,69.97917938,78.46994781,187.8760071,84.25959778,4.277571201,219.666687,221.8689728,189.5245972,200.8783417,157.7725983,226.2918854,175.7887726,168.9818726,3.57003355,229.9003754,202.7224426,8602.972656
4/8/22 6:00,183,12,2771.566406,18,2659.684814,18.61559486,149.146225,90.66184998,6398.088867,51.0984726,2461.849609,22.47156143,145.7303162,92.59494019,76.18713379,9.458047867,-1.950449586,10842.99023,99.46233368,135.8633728,133.784256,7.505981445,99.59370422,6398.088867,85.36769867,163.2699738,177.4125671,0.313849211,99.1370163,84.60307312,310.9754333,189.5047607,11882.55273,4456.777344,153.0395508,177.2603302,181.9925537,184.9028625,54.69908905,95.66925812,187.719696,85.3480835,5.736748695,219.9403839,221.6606445,187.8871155,199.2705383,152.097641,222.1384125,175.3671875,161.9282532,3.725698709,225.8240967,201.2408905,8833.053711
4/7/22 6:00,185,14.5,2632.875488,18,2587.549805,17.10525703,147.2922058,89.22425079,6376.104492,51.22077942,2487.383301,21.98590279,144.3260956,91.34854126,76.07292175,9.180070877,-2.096051216,11327.04004,99.83864594,136.0290527,134.1522217,7.170240402,99.93849945,6376.104492,86.18470001,162.2155304,179.4891357,0.242047444,99.58343506,87.41788483,304.757843,193.6838226,11866.23047,4625.652832,152.878006,176.0796661,182.9967346,183.5182037,51.75948715,21.49598503,187.3786621,85.150177,4.353190899,217.817627,219.4268188,189.1924591,200.6434174,152.7140045,225.8047943,175.5216522,162.1368103,3.751544476,229.5609283,202.3246613,8964.756836
4/6/22 13:00,186,11.19999981,2781.109863,16,1931.634277,11.0304985,158.0778809,90.01293182,6484.806641,53.0472641,1954.688232,17.055336,155.0270691,92.17425537,78.74842072,9.131957054,-2.166415691,9706.280273,99.6427002,134.4378357,133.0045319,2.772732258,100.3367462,6484.806641,94.58313751,159.2321167,174.6429443,0.169710323,99.47275543,86.43722534,305.3240662,191.3094482,10670.30762,3939.176758,153.0158844,179.3238373,183.0719299,182.8581543,65.06220245,54.96933746,183.6334076,84.28344727,0.545166731,213.2219238,214.7020111,189.4673309,200.8476715,156.8705139,225.3261719,177.1123047,168.0386963,3.218031168,228.5700531,202.9498138,7636.448242
4/6/22 6:00,187,11.39999962,2487.267822,5,2151.224365,12.29183483,149.4538574,87.5349884,6509.777344,51.65330887,2174.986084,18.35770416,146.8537292,89.67300415,76.30615234,9.168876648,-2.135934591,10285.94141,100.0467224,134.6205902,133.0921936,2.814543486,100.0311966,6509.777344,90.7898407,160.055542,174.7829742,0.159405947,99.89727783,87.27841187,304.4601746,191.5065308,11010.26367,4332.099121,153.4219513,176.6637268,185.5200958,188.3974304,56.00419617,93.26391602,185.7015991,84.95820618,0.213564187,214.0215302,215.1834412,188.2005157,199.8825073,153.894165,224.0126038,176.2800446,162.1450653,3.152865648,227.16008,201.7843628,7952.939941
4/5/22 13:00,188,13,2591.908691,19,1671.184204,8.074821472,161.9911194,90.46466827,6528.241211,53.05657959,1870.78833,16.43132019,159.04245,92.24519348,81.9677124,9.162435532,-1.583866954,10663.59473,98.43956757,133.7637787,132.1546478,8.994089127,99.11312103,6528.241211,103.6127167,167.6481476,187.1780548,0.361727387,98.07279205,81.49981689,316.9549561,206.7829895,9910.705078,3566.680908,155.1669006,176.4503937,181.8040466,180.3417664,94.06750488,77.25150299,184.9824066,86.12547302,3.129265785,215.6609039,217.6763458,188.0570526,199.9633636,161.5175171,223.664917,173.3474426,168.3096619,3.082800388,226.7584229,202.1003418,6922.410156
4/5/22 6:00,189,12.69999981,2517.013428,18,2528.996826,17.10251236,142.7705688,92.70629883,6588.920898,52.31683731,2600.846436,23.53438377,141.1625366,94.69502258,81.35714722,9.182499886,-1.969350338,11325.4082,100.2720947,135.8642578,134.1684113,2.656532288,100.4807358,6588.920898,102.3099289,164.5071259,180.4727325,0.145158499,100.1217346,84.95037842,304.6544189,196.3078461,12316.7207,4430.083008,153.2034149,174.4138641,183.0700989,183.324234,63.07164383,48.41476822,188.7521973,84.91392517,5.688547134,218.3717346,219.9100952,188.192688,200.119812,153.8276367,224.103653,173.5635834,162.4794312,3.613957882,227.6692505,202.0814972,8462.516602
4/4/22 13:00,190,11.30000019,2845.314941,18,2631.696777,17.77716637,152.115387,99.30358124,6588.668945,52.43702698,2378.512451,21.30324173,149.5179443,101.2036972,80.16001892,9.149682999,-2.041356325,12124.24805,99.28343964,134.7082062,133.0553436,11.14881706,99.31828308,6588.668945,98.81113434,164.6520691,179.3498993,0.274795115,98.99654388,82.45430756,306.0379639,195.5447235,11984.14941,3869.07666,153.6183624,173.5493927,183.9559631,186.7129974,71.59860992,89.36965942,189.6525116,87.88468933,5.624655724,218.2754669,220.0816803,188.5044861,200.5836945,157.0518951,224.9478912,173.7380829,165.9122772,3.672646761,228.6449432,202.5390625,8501.972656
4/4/22 6:00,191,12.80000019,2828.92627,18,2472.335938,16.30399323,149.6136475,94.29425812,6615.621094,51.95581818,2293.186768,20.07334137,147.4983673,96.50967407,76.73307037,9.039236069,-2.196971655,11312.01758,99.74937439,135.0919037,133.4025116,4.741678715,99.66672516,6615.621094,94.72198486,163.8038483,179.4156189,0.098320633,99.67906189,83.7494278,307.2218933,195.488678,11176.98828,3796.26416,153.4617157,173.127243,183.400589,183.739563,66.10753632,76.33776855,188.5434723,85.53479767,5.124127865,217.3774719,218.9951935,187.963913,199.9992371,155.2996216,223.6292572,173.371994,163.9218445,3.594108343,227.1726837,201.8542633,8549.90625
4/3/22 6:00,193,12.30000019,2522.678955,18,2687.125,18.58119583,146.2478943,94.71843719,6510.491211,51.81336975,2466.123047,22.41632652,145.1093292,96.82061005,77.60922241,9.031829834,-2.075503588,9468.674805,100.0015411,135.4643402,133.6661072,4.360722065,100.2508163,6510.491211,94.15530396,163.6306152,178.5762024,0.174903765,99.84528351,87.09418488,303.5393372,191.7797546,12379.65527,4133.191895,152.9713898,173.6916656,183.5700226,186.1536713,74.93083954,95.913414,188.3632507,82.82278442,5.18775177,218.354599,219.8856049,187.8668976,199.8977661,159.1715546,224.3822174,171.4563599,164.7130737,3.558810472,227.9247589,202.2277985,8452.163086
4/2/22 13:00,194,10.89999962,2685.985352,18,2612.431885,18.17848206,154.181366,96.27364349,6494.529297,52.61807251,2495.89917,23.26428986,158.0495758,98.14134979,78.60764313,8.918701172,-1.908498049,11079.93262,99.50764465,134.8635559,133.0570679,2.480542183,99.94907379,6494.529297,98.68733215,164.9647675,180.6398163,0.116237149,99.40097046,87.25067902,307.4758301,194.3235474,11049.96289,3556.432617,152.2674561,171.6786346,183.1778412,183.2044983,80.05439758,60.41254807,186.7328186,84.51604462,3.715635538,216.4615631,218.6295319,188.6512451,200.9501648,163.025116,226.2784424,170.6005096,168.2628937,3.505818605,229.82724,203.0478668,8216.644531
4/2/22 6:00,195,11.60000038,2620.288818,18,2713.244385,19.01679039,153.5274506,93.32670593,6509.861816,51.66935349,2551.147705,23.29240608,156.838623,95.35900879,76.81947327,9.095640182,-2.044438362,11106.27051,100.0916214,135.2953339,133.4888763,5.851579189,100.1954727,6509.861816,92.6583786,163.9373779,178.7789764,0.110404402,99.97314453,85.29698181,307.7984924,194.2055817,11998.94629,4198.831055,152.4618683,173.1849518,182.9603271,183.2549133,61.68730545,62.13914108,188.5991669,85.35001373,5.611385822,218.4073334,220.3209839,187.3472748,199.6278381,158.7655487,223.6629486,168.6640167,162.9957886,3.63600421,227.2657471,201.7857971,8484.507813
4/1/22 13:00,196,11,2438.414307,18,2785.786133,20.57102394,147.65271,98.65921783,6513.433594,52.36629868,2676.753174,25.54532051,151.7852325,100.7809677,81.45349121,8.84401989,-2.040521145,10273.72559,99.33602142,134.3614502,132.6498108,7.678582191,99.4839325,6513.433594,98.42324829,163.7624512,179.8556824,0.23312439,99.09069824,87.51828003,306.4130249,192.5041656,11139.97363,3560.516846,151.2184296,172.4093628,182.7721405,182.4344788,80.48921967,53.68901062,186.079834,84.51800537,3.24570322,218.9622192,220.9523926,187.4574585,199.75,161.5748901,223.8657379,166.8826752,166.2027283,3.420176506,227.2678375,202.0599518,7704.48877
4/1/22 6:00,197,11.19999981,2460.151611,18,2779.812988,19.57740974,145.6973114,92.78504944,6490.467773,51.93535614,2592.021484,23.86269188,149.9683533,94.79981995,76.63574219,8.767048836,-2.002198696,10875.07617,100.5737228,135.5827942,133.5071106,6.295518875,100.6132736,6490.467773,92.23912811,163.5850525,178.616333,0.126148701,100.4423676,86.89413452,303.5585632,192.834259,12286.97363,4371.935547,152.9947052,174.3452606,182.4541931,182.4722137,66.06356049,79.6006546,188.5968018,84.60011292,6.106679916,218.7333069,220.4098053,186.9523773,200.0992279,156.3018799,225.7716217,165.700943,161.899765,3.260469198,229.1043549,202.4780273,8055.94043
3/31/22 13:00,198,11.10000038,2328.862549,18,2429.828857,16.0659256,147.1766815,92.36528015,6490.854492,51.66956711,2280.123291,20.11295509,152.1522675,94.26158142,77.52403259,8.934619904,-1.9645679,10081.11035,100.0827866,134.9306335,133.2741394,4.271257877,100.4690094,6490.854492,91.20178986,163.8887634,178.8984985,0.138245195,99.94155121,86.06738281,307.8779907,193.0664063,11252.89844,4077.398438,154.4219513,181.6241302,183.1453094,183.0971832,63.70711899,40.44808197,188.0468903,85.19407654,4.881022453,219.8779144,221.8869019,187.8532104,200.3657684,155.7877502,224.9199371,168.6128082,167.1768799,3.319146156,228.3146362,202.044693,8041.706543
3/31/22 6:00,199,11.5,2656.809082,18,2776.727539,19.32076645,147.8430023,89.61319733,6501.507813,51.99435425,2459.047852,21.63657761,152.4425049,90.6063385,74.31030273,8.978564262,-0.977490366,11404.74902,99.91236115,134.5558929,132.8579407,4.6769557,99.72814178,6501.507813,89.36768341,161.7478943,177.6574707,0.031474024,99.88770294,84.86467743,307.4411926,193.632309,11909.22266,4664.834473,152.5831299,175.9484863,183.0825806,184.5337524,47.72564697,61.21483231,188.1134033,84.47257996,5.016983986,217.7404633,219.8326721,187.4846344,200.1616974,153.5874939,225.2719269,167.2900085,159.8227386,3.425580978,228.6488495,201.9425201,8459.166016
3/30/22 13:00,200,13,2642.175537,18,2852.798828,20.08106041,147.7651825,89.83473206,6489.638672,51.89620972,2500.751221,22.53306961,152.5982971,90.95251465,75.34221649,8.863887787,-1.005702376,10764.72363,99.77663422,135.6351013,133.6445923,10.84778786,99.64037323,6489.638672,88.95180511,168.7778168,178.1043854,0.097586304,99.68992615,85.52856445,307.2367859,188.4909973,12060.73535,4615.472656,152.4523468,180.520752,182.7985229,183.4487915,54.29545212,36.30289459,187.8600922,84.9133606,5.105202198,219.6676941,221.5814056,188.3444366,200.7874756,154.343399,225.5901947,170.2397003,164.1594696,3.602641582,229.1451569,202.567276,8443.758789
3/30/22 6:00,201,13,2607.570068,18,2848.981689,20.39703751,147.5653229,91.31002045,6510.319824,51.71486282,2546.054199,23.36042976,152.4184113,92.62658691,76.47006989,8.818730354,-1.269786,10296.92383,100.3474655,136.2984161,134.00354,11.49806976,100.1204987,6510.319824,90.66009521,169.3734894,178.9308167,0.035919774,100.2960434,87.77800751,309.334137,188.8512268,12730.27344,4715.853516,152.7254333,175.7006226,182.8074951,183.4767303,67.19889069,58.29179764,189.2263031,83.7600174,5.742838383,219.9923706,221.9008942,187.4670258,199.8260193,157.7202759,223.2800903,168.1226654,162.9673004,3.362775326,226.6543579,201.9541016,8075.177734
3/29/22 13:00,202,15,2355.691406,18,2955.182861,21.66041183,146.8074188,100.1564865,6503.019531,51.93616867,2322.008057,21.29570198,151.4994354,99.31925201,84.02919006,8.389856339,0.952333689,10352.375,99.74982452,136.49823,134.1665955,2.002470016,100.4132309,6503.019531,103.148613,169.7750702,180.3282013,0.144846067,99.56793976,90.37880707,304.011322,190.617157,11750.08691,3730.776367,153.0927277,173.5300293,183.580246,183.6779938,89.50484467,57.70830917,189.1490936,85.84355164,5.545159817,219.0951385,220.9841919,187.1251068,199.889267,162.5300598,222.5263367,168.4848328,166.6372986,3.284153938,225.5562134,202.1190186,7475.339844
3/29/22 6:00,203,14.39999962,2445.389648,18,3051.445068,22.28891754,146.8148346,98.72390747,6501.327637,51.95349121,2202.530273,19.60645103,151.4136353,96.16366577,82.94738007,8.814949989,2.420743942,10583.94531,99.66659546,136.1207428,134.1572571,5.500308514,99.90766144,6501.327637,101.8382263,170.5108643,182.309845,0.130076364,99.52857208,90.9692688,309.011322,193.2728271,12206.23633,4179.096191,151.835022,172.9533386,183.153656,183.7447357,72.73046112,18.68660164,188.1306763,83.97104645,4.971916199,219.3851471,221.1342926,187.4772949,199.803299,158.3289795,223.7453461,169.1239014,163.8811493,3.222228289,226.9911499,201.9121857,7667.389648
3/28/22 13:00,204,13.5,2189.323975,18,2554.964844,21.11074829,154.6358948,95.90632629,6430.674805,52.35726547,1755.352539,18.14009285,159.1725769,93.52944183,81.59421539,8.800573349,2.377325535,10103.95605,97.43805695,134.111557,132.2733307,2.178046703,97.94348907,6430.674805,96.91316223,169.5658569,182.6785278,0.305610776,97.12547302,89.19046021,314.4078369,193.3583679,10653.05371,3453.466064,152.6394501,173.2690277,182.9977875,182.7306519,89.39465332,57.33413315,185.8509674,84.67372894,2.863251925,215.7750854,217.5758972,179.6880035,191.8347931,156.2208557,201.6058502,162.8753357,162.1600342,3.231704473,204.9383087,194.082016,7136.32373
3/28/22 6:00,205,13,2951.313965,18,2441.02832,16.11243439,146.6068115,90.66625977,6495.03125,51.78355026,2440.960693,21.65060997,151.661438,93.21115875,78.87927246,9.054391861,-2.565969467,10826.98633,98.16576385,134.824646,132.6425781,7.22598505,98.14657593,6495.03125,93.07556915,167.246521,179.1489716,0.211307168,97.95500183,85.01024628,305.102356,191.096344,11899.75879,4317.330566,152.6245422,178.337326,183.1714325,183.9143219,70.64312744,46.19186401,189.0343018,85.5632019,5.875044823,219.6842194,221.8065186,187.2799225,200.1715393,159.1828003,223.8439484,168.3178406,163.5046844,3.203746557,227.1199646,202.3647461,7655.807129
3/27/22 13:00,206,17.70000076,2516.51709,18,2481.906738,17.19519043,153.1070862,93.91842651,6494.712891,52.63354492,2500.259521,23.19558144,157.2458954,96.43056488,82.3052597,8.734980583,-2.449357986,10371.31641,97.12142944,134.1724548,132.0954285,2.924272776,97.76441193,6494.712891,100.1637573,169.6443634,183.09021,0.366046667,96.75313568,83.82789612,309.4743347,195.4120941,11487.90918,3674.776367,153.0061646,172.3608093,182.9877319,182.5254059,89.70317078,33.13746643,187.4776764,84.72016907,4.377767563,218.9250946,220.7433014,188.3559265,200.4309998,162.1682129,224.1226044,172.0719299,169.0648041,3.197723389,227.3432007,202.7110291,7363.920898
3/27/22 6:00,207,13.10000038,2895.902344,18,2531.581299,17.40177536,145.5571899,88.96398163,6524.753906,51.78033447,2515.253662,23.16604042,149.7416229,91.32276154,77.83813477,8.843604088,-2.317810297,11144.82324,98.26639557,134.5733643,132.5393982,9.835057259,98.25296021,6524.753906,92.73071289,167.0349274,178.9925079,0.147438094,98.15666199,86.37677765,308.5822449,191.7745361,11569.74316,4280.566406,153.1707764,174.8517914,183.1813812,183.7148132,75.16309357,67.44048309,187.7797546,85.08059692,4.551647186,218.1424713,219.9950409,187.7978058,199.7292023,155.7412262,223.1104889,171.1416626,164.4341736,3.339992523,226.4245911,201.9652252,7868.449707
3/26/22 13:00,208,21.5,2430.499268,18,2928.194092,22.86006165,157.0769958,97.20135498,6516.889648,53.19484711,2491.094727,24.35293579,161.1247101,99.43470001,79.80148315,8.663209915,-2.371818542,11024.44629,97.19697571,134.222641,132.0738678,7.67723608,97.92157745,6516.889648,93.61370087,169.0971985,182.4289551,0.342131913,96.82316589,84.52312469,306.1275024,194.6664886,11721.40723,3716.739258,152.4382935,175.9917908,183.2137146,182.4443512,80.40154266,39.19595337,187.7516174,87.14694214,3.881240129,220.4502106,222.4682312,188.3951569,200.5070496,160.7452393,225.5883942,169.5097656,167.9015961,3.284718752,228.8769073,202.793457,7553.85791
3/26/22 6:00,209,15.39999962,2701.740479,18,2405.70752,15.55623436,147.8579865,90.95509338,6609.928223,51.9822464,2072.555908,17.73723412,152.2413177,93.43462372,75.52032471,8.701342583,-2.482343197,11102.00977,98.55802917,135.5634613,133.2458344,8.977353096,98.33260345,6609.928223,89.34021759,170.621582,181.6661224,0.202732682,98.3526001,84.43076324,308.235321,194.636322,11481.72949,4119.088867,153.395874,175.3204346,182.5484009,183.2945709,62.50458145,67.70097351,188.9310608,85.06401062,6.353879452,220.1254272,221.9595184,187.1777649,199.8291016,153.1950226,223.4255829,168.8642883,162.1370087,3.236134291,226.6898956,201.9897461,7882.309082
